名称,状态,最优步数,类型
new480,18060100561097600,-1,0
new292,18297088526076800,-1,0
new293,18059594014411648,-1,0
new502,18297088526084992,-1,0
new504,18059594014419840,-1,0
new416,19149210054110080,-1,0
new55,21437765912904480,5,0
new354,21437765912912672,6,0
new355,21437765913174816,7,0
new352,21675260424774432,8,0
new716,21675267672531744,9,0
new797,18023274715952000,-1,0
new296,18024409644755840,-1,0
new437,18297595074827136,-1,0
new481,18297595074794368,-1,0
new202,18023816696288128,-1,0
new246,18023275790439296,-1,0
new308,18023275790406528,-1,0
new657,18023274716705664,-1,0
new663,18023274716697472,-1,0
new692,18023274716672896,-1,0
new694,18023274716664704,-1,0
new6,21401447695157824,8,0
new15,21401447695166016,9,0
new39,21401446621424192,10,0
new188,21691203343174464,5,0
new521,20284103345656704,-1,0
new527,20284102271980416,-1,0
new542,21401454942915136,9,0
new143,21402581566524224,7,0
new334,21691203343625024,7,0
new335,21691203343633216,8,0
new377,21691203343657792,7,0
new378,21691203343665984,8,0
new423,21675260450220864,10,0
new707,21691210591390528,9,0
new729,21691210591423296,9,0
new79,20284103346410368,-1,0
new33,20284102289429120,11,0
new3,20284103346377600,-1,0
new93,20284103346391936,-1,0
new4,20284103363168896,11,0
new19,20284103346359168,-1,0
new24,20284102272635776,-1,0
new44,20284102272619392,-1,0
new103,20284102272668544,-1,0
new114,20284102272652160,-1,0
new438,21401447694412352,6,0
new395,20830560642192256,14,0
new286,18023310133128032,-1,0
new771,19423220386870144,-1,0
new434,21401447695460928,6,0
new284,18023310132865888,-1,0
new494,18023310132857696,-1,0
new759,18297336051946368,-1,0
new133,19150309566450528,-1,0
new418,19422988450147168,-1,0
new780,18297336050897792,-1,0
new758,18297336051381120,-1,0
new767,18297336051389312,-1,0
new674,18023557656064640,-1,0
new769,18297320482124672,-1,0
new496,18023310132857664,-1,0
new183,21956460523315776,6,0
new573,21401480939202688,9,0
new618,21401480939235456,9,0
new340,20565303461980800,12,0
new712,20565310709740160,12,0
new318,18297595063790208,-1,0
new319,18060100552125056,-1,0
new535,18024382539305600,-1,0
new537,18024382539338368,-1,0
new681,18023542061362016,-1,0
new257,19150275215201152,-1,0
new206,18024382558524288,-1,0
new800,20275555012596608,8,0
new520,20275547764773760,12,0
new283,18023310141516672,-1,0
new264,18023816670571392,-1,0
new532,18023816670565248,-1,0
new280,18024382557475712,-1,0
new538,18023283029070720,-1,0
new197,18024382558229376,-1,0
new201,18023283029824384,-1,0
new204,18023283029808000,-1,0
new209,18024382558212992,-1,0
new272,18023283029791616,-1,0
new273,18023283046584960,-1,0
new277,18023283029775232,-1,0
new248,19149175688893312,-1,0
new301,18023275781778304,-1,0
new514,18023275781755776,-1,0
new192,18023816671122304,-1,0
new265,18023816671089536,-1,0
new247,18023275782050688,-1,0
new256,18024375310455680,-1,0
new307,18023275782017920,-1,0
new313,20830560616473216,-1,0
new61,21402581558102848,7,0
new142,21402581558135616,7,0
new343,21691203368823360,10,0
new365,21675260441799488,10,0
new422,21675260441832256,10,0
new298,18023310141516640,-1,0
new260,18023816670571360,-1,0
new699,18297336024085120,-1,0
new700,18297336024117888,-1,0
new770,19423220378481536,-1,0
new740,19423220378383232,-1,0
new306,18023275781778272,-1,0
new440,21401447671614272,5,0
new806,18023557630415744,-1,0
new636,18023557630899072,-1,0
new637,18023557630907264,-1,0
new655,19149441968485248,-1,0
new672,18023557630866304,-1,0
new673,18023557630874496,-1,0
new687,18023542061362048,-1,0
new793,18023542061347712,-1,0
new768,18297320473736064,-1,0
new787,18297320473703296,-1,0
new654,18023542061642624,-1,0
new689,18023542061609856,-1,0
new557,21401446587877504,9,0
new591,21401446587885696,9,0
new1,20275547788315264,10,0
new14,20275547788323456,11,0
new31,20275546714575488,10,0
new38,20275546714581632,12,0
new316,20565303436333952,15,0
new441,21410003252497216,5,0
new552,21401446587656320,9,0
new698,20565310684156800,8,0
new541,20275555036072576,9,0
new550,20275555036082816,11,0
new22,21410003253218112,11,0
new99,21410003253250880,11,0
new8,21410003270011456,9,0
new12,21410003253201728,7,0
new87,21410003253234496,7,0
new46,21410002179476288,12,0
new122,21410002179509056,12,0
new619,21401480947624064,9,0
new518,20275547787569792,-1,0
new393,21956460549032768,11,0
new799,20275555035329152,-1,0
new338,20565303436782464,-1,0
new339,20565303436792704,-1,0
new383,20565303436815232,-1,0
new384,20565303436825472,-1,0
new522,20275546714083968,-1,0
new709,20565310684541824,-1,0
new710,20565310684550016,-1,0
new732,20565310684574592,-1,0
new733,20565310684582784,-1,0
new531,18024916188228224,-1,0
new149,19150309566450560,-1,0
new399,19422988450147200,-1,0
new592,21401446588704896,9,0
new516,20275547788618368,-1,0
new174,19150275206714240,-1,0
new255,19150275206812544,-1,0
new798,20275555036377728,-1,0
new524,20275546715132544,-1,0
new526,20275546699223936,12,0
new295,18023310133128064,-1,0
new454,18297595091604352,-1,0
new185,18023816679510912,-1,0
new208,18024916207915904,-1,0
new259,18023816679478144,-1,0
new455,18060100580004736,-1,0
new254,18024375302067072,-1,0
new294,18023310132865920,-1,0
new310,18024375302034304,-1,0
new506,18023310132857728,-1,0
new5,21401447695157568,7,0
new581,21401446587878208,11,0
new0,20275547788314944,8,0
new27,21410002179483776,7,0
new49,21401482054895936,8,0
new107,21410002179516544,7,0
new451,21410002179475584,6,0
new453,21410002179508352,6,0
new449,21410002179287168,5,0
new397,19149210054822208,-1,0
new127,19422988433121600,-1,0
new720,21401489293535616,7,0
new69,21402580484384896,7,0
new161,21402580484417664,7,0
new571,21401489294256512,11,0
new613,21401489294289280,11,0
new714,21401489294264704,7,0
new715,21401489294231936,6,0
new713,21691210616588672,12,0
new719,21675267672795520,8,0
new734,21691210616596864,12,0
new743,21675267672828288,8,0
new711,21691210616367488,12,0
new566,21675267672531328,6,0
new568,21675267672533376,7,0
new622,19149174629831040,-1,0
new735,21691210617416064,12,0
new642,18023274691834752,-1,0
new643,18023274691842944,-1,0
new640,18023274692105088,-1,0
new679,18023274690786176,-1,0
new680,18023274690794368,-1,0
new677,18023274691056512,-1,0
new510,18023275781777536,-1,0
new638,18023274691548032,-1,0
new639,18023274691539840,-1,0
new641,18023274691531648,-1,0
new691,18023274725085568,-1,0
new350,21401482046474560,6,0
new348,21401482046507328,7,0
new52,21675260424773952,6,0
new684,18297320454580608,-1,0
new738,19149441983056256,-1,0
new603,19423220361355648,-1,0
new543,21401454942914944,7,0
new551,21401454942931328,11,0
new585,21401454942939520,11,0
new590,20275546681037696,10,0
new594,20275546681029504,10,0
new599,20275546681021312,9,0
new540,20275555036072320,8,0
new547,21401454942710144,11,0
new570,21401489301924224,8,0
new162,21402580492806272,7,0
new560,20275546680341376,-1,0
new561,20275546680349568,-1,0
new565,21401489302653312,8,0
new614,21401489302677888,11,0
new554,20275546680611712,-1,0
new546,21401454942185856,7,0
new757,21401454942177664,6,0
new586,21401454943758720,11,0
new611,21401489302972800,8,0
new600,20275546681389952,-1,0
new601,20275546681398144,-1,0
new753,19149174621344128,-1,0
new752,19149174621442432,-1,0
new595,20275546681660288,-1,0
new584,21401454943234432,7,0
new756,21401454943226240,6,0
new448,21401446606530688,5,0
new795,18023274716664192,-1,0
new796,18023274716696960,-1,0
new37,21410002196285568,9,0
new108,21410002196293760,8,0
new351,21402581549473856,4,0
new28,21410002196064384,9,0
new803,20275546659640192,8,0
new109,21410002197112960,9,0
new366,21401480972298368,7,0
new66,21401480972757120,8,0
new157,21401480972789888,8,0
new368,21401480972740736,6,0
new370,21401480972773504,7,0
new721,21675267689572736,12,0
new748,21675267689605504,12,0
new511,18024375291308160,-1,0
new427,19150275198083200,-1,0
new808,18023274691834496,-1,0
new760,21401454919641472,5,0
new807,18023274690785920,-1,0
new676,18023274691531392,-1,0
new678,18023274691539584,-1,0
new809,18023274667987840,-1,0
new398,19150309557821504,-1,0
new788,18023542061361536,-1,0
new34,21401446621423744,7,0
new35,21401446621431936,8,0
new104,21401446621440128,8,0
new67,21401480980686976,8,0
new30,20275546714581120,8,0
new556,20275546681021056,9,0
new562,20275546681029248,10,0
new26,21401446621210752,8,0
new71,21401480981162112,8,0
new158,21401480981178496,8,0
new68,21402580475996288,6,0
new160,21402580476029056,6,0
new25,21401446620948608,7,0
new450,21401446620940416,6,0
new801,20275546680341120,-1,0
new630,21691210591390080,6,0
new631,21691210591422848,6,0
new708,21691210591398272,7,0
new730,21691210591431040,7,0
new749,21675267697994112,12,0
new367,21402580475734144,5,0
new369,21402580475732096,4,0
new634,21691210591201664,5,0
new159,21401480981735552,8,0
new106,21401446622259328,8,0
new105,21401446621997184,7,0
new452,21401446621988992,6,0
new426,19149175695091840,-1,0
new802,20275546681389696,-1,0
