名称,状态,最优步数,类型
new9848,13230760673167232L,0,0
new10253,11277454384309888L,3,0
new15536,18023274716688256L,-1,0
new12079,3942086978332224L,4,0
new1608,3942086978856512L,7,0
new12223,3660886896830336L,8,0
new5671,1716960253718144L,-1,0
new3365,9035309650357888L,-1,0
new7511,1716960254242432L,-1,0
new7218,9033684550766464L,-1,0
new1422,3387071979417472L,5,0
new5871,13230760672904768L,0,0
new5237,3387071979679616L,5,0
new9851,13230760673166912L,0,0
new12967,3387071979155328L,4,0
new1675,18024091816898432L,-1,0
new3237,591060349038208L,-1,0
new7576,9070502610275968L,-1,0
new1160,18024091817160576L,-1,0
new2244,10159584455446400L,-1,0
new14974,589435249446784L,-1,0
new7312,9070502610734720L,-1,0
new4839,3676821477156672L,6,0
new13318,3676821443601728L,6,0
new6527,9906715563394368L,-1,0
new1604,3942086987245120L,8,0
new4676,3395621386741568L,9,0
new7510,1716960262631040L,-1,0
new1424,3387071987806080L,6,0
new5243,3387071988068224L,6,0
new11831,12402803461613376L,0,0
new9857,13230760681555520L,0,0
new1159,18024091825549184L,-1,0
new11528,18023566220545920L,-1,0
new5376,20855580948434816L,18,0
new9482,21700014435208576L,12,0
new5965,21675542550693440L,7,0
new9484,21700014435536256L,10,0
new9687,21700014452313216L,6,0
new6721,21675542550431296L,8,0
new8497,18070271034664256L,-1,0
new1717,21418814377888896L,9,0
new2134,21418814378347648L,8,0
new6618,3397271727646016L,7,0
new8690,21675542550693248L,5,0
new5833,3396172216280128L,6,0
new6608,3397271727908160L,6,0
new2126,21418814378675328L,6,0
new8677,21675542550431104L,6,0
new5675,1716960253717888L,-1,0
new10684,590527796161664L,-1,0
new15487,1716462046227840L,-1,0
new8493,18070271034664576L,-1,0
new3360,9035309650357632L,-1,0
new11366,9034811442802048L,-1,0
new15492,1716462046424448L,-1,0
new10745,9033677571697792L,-1,0
new7440,1716960254242176L,-1,0
new10741,9033677571435648L,-1,0
new11360,9034777083063680L,-1,0
new11026,9033684550765696L,-1,0
new11483,590527796423808L,-1,0
new5204,2261172089613696L,14,0
new2777,3387071946124928L,7,0
new6763,12404453802779968L,0,0
new13712,12403354291151936L,0,0
new6769,12404453802517824L,0,0
new9865,11277454384309312L,1,0
new13222,3387071945600640L,4,0
new15526,10160711347481984L,-1,0
new10931,9034777097481344L,-1,0
new15520,10160711347744128L,-1,0
new3239,591060349037952L,-1,0
new11301,590562141482368L,-1,0
new13448,10159577476115584L,-1,0
new15519,10160676987743616L,-1,0
new8982,18025191328787840L,-1,0
new13747,10160711347023232L,-1,0
new13875,10159584455445632L,-1,0
new10881,589428270378112L,-1,0
new15525,10160676988005760L,-1,0
new3275,589435249446016L,-1,0
new11353,9034777097743488L,-1,0
new13458,10159577476443264L,-1,0
new10878,589428270115968L,-1,0
new11167,590527781744000L,-1,0
new4405,21437789266783616L,6,0
new2507,2271371829453952L,11,0
new4854,21446836892738880L,5,0
new1997,21981480864255104L,8,0
new5447,21437789267045760L,6,0
new2889,3395621353186944L,11,0
new4872,21446836892476736L,6,0
new2005,21981480863992960L,9,0
new5445,21437789267307904L,5,0
new14356,625987045887104L,-1,0
new12568,626021405887616L,-1,0
new14107,626021405625472L,-1,0
new4238,12402803461612672L,0,0
new2224,21700014479576192L,7,0
new11646,9070270707469440L,-1,0
new11966,9070270707207296L,-1,0
new11660,9070236347731072L,-1,0
new6415,3397271736296512L,4,0
new12329,3395621386740800L,5,0
new1795,3713931085087808L,6,0
new3128,3676821443602048L,10,0
new8234,9033711939825024L,-1,0
new8720,18025191334555008L,-1,0
new15490,1716462037839232L,-1,0
new11367,9034811434413440L,-1,0
new15495,1716462038035840L,-1,0
new8250,9033677580086656L,-1,0
new8984,18025191335079296L,-1,0
new10921,9034811434151296L,-1,0
new7436,1716960262630784L,-1,0
new6121,625702496652416L,-1,0
new13514,1716462037511552L,-1,0
new2771,3387071954513536L,8,0
new6526,12404453811168320L,0,0
new9028,12402803428058688L,0,0
new3369,12721113159959616L,0,0
new1724,21418814372383872L,7,0
new7594,589462638505344L,-1,0
new6635,9906715563394688L,-1,0
new11964,10159611844570496L,-1,0
new4364,9070502635441280L,-1,0
new11305,590562133093760L,-1,0
new11581,1715362545347968L,-1,0
new15322,10159611843784064L,-1,0
new7796,589428278766976L,-1,0
new10794,590562132831616L,-1,0
new15512,10160676996394112L,-1,0
new11977,10159577484832128L,-1,0
new1375,21981480855276672L,10,0
new4356,21446836883825984L,5,0
new1632,21700014468566144L,11,0
new5179,20855580948434048L,11,0
new2020,2270272309437568L,9,0
new2779,2271371821065600L,10,0
new4843,21446836884350272L,4,0
new790,21693127488963904L,6,0
new885,21692027977335872L,5,0
new1240,21693127505740864L,5,0
new1387,21981480855866496L,8,0
new1633,21700014468762752L,10,0
new5448,21437789275434368L,7,0
new5303,3660886879790400L,4,0
new1637,21700014469090432L,8,0
new2795,2271371820803456L,11,0
new4865,21446836884088128L,5,0
new781,21693127488701760L,7,0
new1392,21981480855604352L,9,0
new5446,21437789275696512L,6,0
new5398,3660886880052544L,5,0
new12665,626021397957760L,-1,0
new8979,1751921304800384L,-1,0
new11675,18334162683692608L,-1,0
new14375,625987037498496L,-1,0
new12781,625987038219392L,-1,0
new14511,19149174621367680L,-1,0
new12577,626021397499008L,-1,0
new11993,18350964864190080L,-1,0
new14129,626021397236864L,-1,0
new7747,10196170606120064L,-1,0
new15621,9070236322762112L,-1,0
new15614,9070236322565504L,-1,0
new11406,18023274716687744L,-1,0
new5834,3397271727645760L,6,0
new2172,3713931076437056L,8,0
new6707,21675542567470464L,10,0
new5831,3397271727907904L,5,0
new6617,3396172216280384L,7,0
new2162,3713931076699200L,7,0
new11088,9033711931436416L,-1,0
new6052,1715860742090112L,-1,0
new11172,590527796161920L,-1,0
new11798,1716462063005056L,-1,0
new15628,1715362534600064L,-1,0
new8490,18070271034664832L,-1,0
new3190,9034210138729856L,-1,0
new11097,9033711931174272L,-1,0
new12674,18060384288377984L,-1,0
new7981,590562156162432L,-1,0
new11672,18334162683692928L,-1,0
new15635,1715362534862208L,-1,0
new11096,9033677571698048L,-1,0
new7569,1715860742679936L,-1,0
new11308,590562155900288L,-1,0
new12689,18060384288705664L,-1,0
new3480,9034210139254144L,-1,0
new10928,9034777083063424L,-1,0
new11087,9033677571435904L,-1,0
new8125,590527796424064L,-1,0
new11313,590562155638144L,-1,0
new11992,18350964864190272L,-1,0
new5213,2261172089613440L,13,0
new5426,3387071946125184L,6,0
new5886,12404453802779712L,0,0
new14668,12403354291152192L,0,0
new3295,12721113151571008L,0,0
new5905,12404453802517568L,0,0
new3298,12721113151308864L,0,0
new13157,3387071945600896L,5,0
new15319,10159611835854208L,-1,0
new11365,9034777097481600L,-1,0
new11509,589462630116736L,-1,0
new1687,18024091816897920L,-1,0
new7931,9034811457482112L,-1,0
new15314,10159611836181888L,-1,0
new3386,589960837410176L,-1,0
new7491,9070502610275456L,-1,0
new11502,589462629854592L,-1,0
new13776,10160676987743360L,-1,0
new15312,10159577476115840L,-1,0
new1178,18024091817160064L,-1,0
new11359,9034811457219968L,-1,0
new13416,10159611835395456L,-1,0
new15521,10160711363800448L,-1,0
new11419,589428270378368L,-1,0
new13787,10160676988005504L,-1,0
new7952,9034777097743744L,-1,0
new11362,9034811456957824L,-1,0
new15321,10159577476443520L,-1,0
new7499,9070502610734208L,-1,0
new3841,589960837934464L,-1,0
new10682,590527781743744L,-1,0
new11412,589428270116224L,-1,0
new176,2271371829454208L,11,0
new4708,3395621353187200L,10,0
new13303,3676821477156160L,5,0
new5548,21437789284085120L,5,0
new8934,1751921296149632L,-1,0
new11986,9070270692789376L,-1,0
new8924,1751921296411776L,-1,0
new14106,625987045887360L,-1,0
new11823,12402803428059008L,0,0
new8253,10196170597469312L,-1,0
new8238,10196170597731456L,-1,0
new7680,9070236347731328L,-1,0
new1725,21418814386277504L,9,0
new3751,3713931067786304L,8,0
new3740,3713931068048448L,8,0
new6999,3397271736296768L,5,0
new1996,21418814387063936L,5,0
new3729,3713931068310592L,7,0
new4864,3676821443602304L,9,0
new11093,9033711923047808L,-1,0
new3669,591060371844480L,-1,0
new15631,1715362526211456L,-1,0
new11099,9033711922785664L,-1,0
new15317,10159611829890432L,-1,0
new3666,591060372106624L,-1,0
new15640,1715362526473600L,-1,0
new10732,9033711922523520L,-1,0
new11554,9033677580086400L,-1,0
new7566,1715860751068544L,-1,0
new14845,18060384297094272L,-1,0
new6115,625702496652672L,-1,0
new3470,9034210147642752L,-1,0
new13835,1715362525883776L,-1,0
new2410,12721113142658112L,0,0
new5430,3387071954513792L,7,0
new7029,12404453811168576L,0,0
new2380,12721113143182400L,0,0
new2399,12721113142920256L,0,0
new3719,9035309673164160L,-1,0
new11514,589462621728128L,-1,0
new11744,10160711356132736L,-1,0
new3713,9035309673426304L,-1,0
new11505,589462621465984L,-1,0
new1180,18024091825548672L,-1,0
new15527,10160711355411840L,-1,0
new10978,589462621203840L,-1,0
new11260,589428278766720L,-1,0
new11758,10160676996394368L,-1,0
new15657,10159577484831872L,-1,0
new3838,589960846323072L,-1,0
new4889,18023566220545408L,-1,0
new2213,21700014485343360L,9,0
new2018,2271371821065344L,10,0
new2794,2270272309437824L,9,0
new4933,21446836901127488L,4,0
new647,21693127488963648L,6,0
new1010,21692027977336128L,5,0
new5080,21693127505741120L,4,0
new1911,21700014485867648L,5,0
new2021,2271371820803200L,11,0
new633,21693127488701504L,7,0
new8590,3660886896829760L,9,0
new10178,1751921287761024L,-1,0
new10160,1751921288023168L,-1,0
new14128,625987037498752L,-1,0
new9065,625987038219648L,-1,0
new14509,19149174621367424L,-1,0
new10190,1751921287498880L,-1,0
new2077,21981480874740864L,6,0
new10387,11277454384309632L,3,0
new11408,10196170589080704L,-1,0
new15553,9070270682500224L,-1,0
new11399,10196170589342848L,-1,0
new15563,9070270682303616L,-1,0
new15562,9070236322761856L,-1,0
new15543,9070270682041472L,-1,0
new14148,626021382818944L,-1,0
new11376,10196170588818560L,-1,0
new15555,9070236322565248L,-1,0
new11403,18023274716687488L,-1,0
new2715,21401454942931776L,10,0
new5157,20855849392048768L,-1,0
new5371,3387107427036032L,4,0
new14586,3967092554787456L,6,0
new4155,9853370461475712L,-1,0
new5175,21410026589884800L,4,0
new15082,3967092554820224L,5,0
new6491,20292899439118976L,12,0
new6511,20292899439151744L,11,0
new6197,21410026590114176L,3,0
new8589,3660886879789952L,7,0
new8393,3387107427756928L,8,0
new7473,21401454942178112L,9,0
new15083,3967092555868800L,5,0
new3325,590553565702784L,-1,0
new13888,10160384393087584L,-1,0
new15046,19423220655043200L,-1,0
new7481,21401454943226688L,9,0
new6127,11558128634450816L,7,0
new6173,21410524800291200L,3,0
new5914,13231035550811008L,0,0
new519,11558128634876800L,4,0
new5163,21410524799799680L,5,0
new54,12394306145618816L,0,0
new3316,9853370458526592L,-1,0
new6079,11558128635499392L,8,0
new14031,19149210054830944L,-1,0
new7490,9853370458297216L,-1,0
new4156,9853370458329984L,-1,0
new10872,18297320750297728L,-1,0
new14036,19149175695092576L,-1,0
new10779,9034802867022464L,-1,0
new9503,9070493483936640L,-1,0
new5906,625969858349664L,-1,0
new3599,19149210054110048L,-1,0
new13841,3404417479043712L,3,0
new1350,21981749290732096L,8,0
new9358,21675284013093248L,15,0
new15092,3967367432432256L,7,0
new15094,3967367432465024L,7,0
new962,20565310709322624L,-1,0
new908,21981749290502720L,7,0
new5681,3967093620091456L,7,0
new6442,3967093620124224L,7,0
new2181,3404417479502464L,6,0
new2974,3404417479535232L,6,0
new3673,12692815717345376L,0,0
new5378,3387339355270016L,3,0
new7113,3685618643675712L,4,0
new7126,3685618643642944L,3,0
new9913,3685618660453184L,5,0
new4065,12395405648595808L,0,0
new9983,21675284013519232L,12,0
new10484,600698280284544L,-1,0
new13612,21418798280657728L,8,0
new14352,21418799354383168L,5,0
new3904,12395405648857952L,0,0
new6791,20565310709748608L,12,0
new9985,21675284013781376L,11,0
new9362,18297619759846272L,-1,0
new15642,1989913746977664L,-1,0
new13901,1989913746879360L,-1,0
new968,20565310710371200L,-1,0
new14541,18297619759649664L,-1,0
new12690,18297619759616896L,-1,0
new10517,600698279203200L,-1,0
new15522,9853071448978048L,-1,0
new10513,600698279235968L,-1,0
new8200,882173255684480L,-1,0
new10498,610026671344000L,-1,0
new10500,610026671311232L,-1,0
new3479,19149210062498688L,-1,0
new8210,882173255651712L,-1,0
new11567,1989913747141504L,-1,0
new3112,12394547737316224L,0,0
new13674,12974275694963264L,0,0
new14501,12974275694996032L,0,0
new5263,3387107435424608L,5,0
new12240,3942086978331424L,5,0
new14543,18297619762795392L,-1,0
new5558,11542436694766208L,7,0
new7127,3685616496159328L,3,0
new2276,12394547736824704L,0,0
new12984,3387073075686240L,6,0
new2079,12692800735324992L,0,0
new5495,11542436694995584L,9,0
new15074,12692800718547520L,0,0
new15108,12692800718514752L,0,0
new2275,12394547737086848L,0,0
new5887,625737930115680L,-1,0
new10995,864013842199424L,-1,0
new11516,864013842232192L,-1,0
new11602,9889372509868416L,-1,0
new3096,12394547737873280L,0,0
new8204,9889372510425472L,-1,0
new3092,12394547738135424L,0,0
new4524,21419074232027968L,3,0
new11606,22238217625682752L,2,0
new4651,20855849383660160L,-1,0
new5253,3387107435424640L,5,0
new15055,3685617569720960L,3,0
new1248,21700549208476480L,5,0
new5156,20855849383889536L,-1,0
new13732,3967092546366080L,5,0
new14593,3967092546398848L,5,0
new15090,3967092546431616L,4,0
new10301,20292899447540608L,10,0
new2043,3685617569917568L,5,0
new2743,3685617569950336L,5,0
new5381,3387339355269952L,2,0
new7124,3685616496159360L,3,0
new12980,3387073075686272L,6,0
new2092,591068961778304L,-1,0
new3354,591060371843712L,-1,0
new3315,9853370468782976L,-1,0
new5857,625737930115712L,-1,0
new352,9853346326622848L,-1,0
new3318,9853370468815744L,-1,0
new14508,19423220646818432L,-1,0
new14651,19423220646654592L,-1,0
new9831,590837033544256L,-1,0
new4189,12394272868060032L,0,0
new5171,21410026583593344L,6,0
new256,12692815717345408L,0,0
new5380,3387339355269984L,3,0
new4074,12395405648595840L,0,0
new1217,12394272867306368L,0,0
new5167,21410524808188288L,4,0
new8592,3660886879789856L,7,0
new3910,12395405648857984L,0,0
new1215,12394272867568512L,0,0
new3229,9035309673163392L,-1,0
new3251,9035318263097984L,-1,0
new11442,18297320741909120L,-1,0
new1200,12394272868354944L,0,0
new11363,18297320742138496L,-1,0
new10816,9035086334863936L,-1,0
new1199,12394272868617088L,0,0
new3472,19149210062498656L,-1,0
new6034,3686168415775552L,5,0
new6032,3686168415742784L,6,0
new7149,3404693439064896L,4,0
new11423,3967367424043648L,8,0
new9893,3967367424076416L,8,0
new7147,3404693439294272L,5,0
new12239,3942086978331520L,6,0
new1351,21981749298891328L,8,0
new6174,21401729812187968L,8,0
new6437,3967093628512832L,8,0
new15091,3967367424273024L,6,0
new2563,21418799345961536L,4,0
new2590,21418799345994304L,5,0
new50,12394306145618784L,0,0
new8208,882173248344448L,-1,0
new6918,21401729811696448L,7,0
new14025,19149210054830976L,-1,0
new15645,1989913755366272L,-1,0
new9894,3967367425124992L,8,0
new3356,590553565702720L,-1,0
new10661,600698270781824L,-1,0
new10662,600698270814592L,-1,0
new14034,19149175695092608L,-1,0
new15125,9853071440589440L,-1,0
new8257,882173247492480L,-1,0
new10657,600698270847360L,-1,0
new10828,9034802867022432L,-1,0
new9501,9070493483936608L,-1,0
new5860,625969858349696L,-1,0
new8237,882173247295872L,-1,0
new10642,610026679732608L,-1,0
new15047,9853071440818816L,-1,0
new3605,19149210054110080L,-1,0
new6162,21401729812745024L,7,0
new8247,882173247263104L,-1,0
new10889,590562155637312L,-1,0
new11568,1989913755530112L,-1,0
new7203,12411875514166080L,0,0
new6208,12721112068932352L,0,0
new14494,12974275703384640L,0,0
new5373,3387107427036000L,4,0
new6991,12693350490647360L,0,0
new5919,13230760672904064L,0,0
new6993,12693350490614592L,0,0
new7204,12411875513936704L,0,0
new7587,11823911679603328L,-1,0
new6267,11542436703154816L,8,0
new8389,3387107427756896L,8,0
new7592,863488245650304L,-1,0
new2728,18297595627942528L,-1,0
new9364,18297619770135424L,-1,0
new9363,18297619770102656L,-1,0
new11518,864013850620800L,-1,0
new3345,590553565702752L,-1,0
new10847,9034802867022400L,-1,0
new7298,863488245879680L,-1,0
new13895,10160384393087616L,-1,0
new10850,9034811456956992L,-1,0
new10586,863464086909824L,-1,0
new10596,863464086942592L,-1,0
new4209,21419074223639360L,4,0
new5149,20855849392049024L,-1,0
new12078,3942086978331200L,3,0
new3995,21410026573107584L,7,0
new6486,20292899439119232L,12,0
new6500,20292899439152000L,11,0
new12453,20566100957811584L,10,0
new3856,21410026573336960L,7,0
new12019,20566100957778816L,10,0
new4053,21419074223868736L,2,0
new9610,20566100958139264L,8,0
new3858,21410026573533568L,5,0
new12844,12394270697016192L,0,0
new12864,12394272844499840L,0,0
new12454,20566100958860160L,11,0
new9611,20566100959187840L,8,0
new1408,3387071979416448L,5,0
new5922,13230760672903744L,0,0
new9944,20284625983525760L,6,0
new9612,20566100960236416L,7,0
new7622,12395405657246592L,0,0
new12933,3387071979154304L,4,0
new3233,9853346299327104L,-1,0
new3613,9853346299359872L,-1,0
new9335,9070493483936384L,-1,0
new358,9853346299851392L,-1,0
new5502,3404693430676288L,5,0
new1348,21981749290732352L,7,0
new4071,21981748217006912L,3,0
new9984,21675284029870464L,12,0
new1409,3387071987805024L,6,0
new6285,3404693430905664L,6,0
new5923,13230760672903712L,0,0
new798,21981748216777536L,5,0
new5692,3967093620091712L,6,0
new899,21981749290502976L,6,0
new6459,3967093620124480L,6,0
new7146,3404693431135040L,4,0
new8098,11277443908653952L,6,0
new7116,3685618643675968L,3,0
new7132,3685616496159552L,1,0
new7133,3685618643643200L,2,0
new7602,11558918885364608L,5,0
new9907,3685618660452928L,6,0
new13021,3387073075685952L,2,0
new14373,21418799354382912L,6,0
new13430,21675284030558592L,4,0
new15265,12394547722406784L,0,0
new6289,3404693431724864L,5,0
new7585,864013856617344L,-1,0
new11569,1989913763754880L,-1,0
new1130,18297595600679552L,-1,0
new1501,18297595600646784L,-1,0
new7589,864013856879488L,-1,0
new7590,864013856912256L,-1,0
new2719,18297595601171072L,-1,0
new6396,12411875505777472L,0,0
new13672,12974275694963520L,0,0
new14488,12974275694996288L,0,0
new5645,12411875505548096L,0,0
new9980,11823911654404736L,9,0
new10546,11823911654437504L,8,0
new7135,12692815750900544L,0,0
new7604,11558918883267456L,4,0
new7630,11542436677988992L,-1,0
new7690,11542436677956224L,-1,0
new7202,12411875506006848L,0,0
new2089,12692800735324736L,0,0
new7588,11542436678218368L,-1,0
new15069,12692800718547776L,0,0
new15097,12692800718515008L,0,0
new7591,11823911654929024L,-1,0
new14877,11558918882939776L,4,0
new14079,11558918882907008L,3,0
new6397,12411875506596672L,0,0
new7605,11558918884316032L,5,0
new1753,863464112108416L,-1,0
new14878,11558918883988352L,5,0
new4645,20855849383660416L,-1,0
new3854,21410524789805440L,5,0
new2038,3685617586498176L,7,0
new681,21700549191699264L,6,0
new5148,20855849383889792L,-1,0
new3852,21410524789543296L,6,0
new10312,20292899447540352L,10,0
new2735,3685617586727552L,6,0
new4008,21410524789313920L,8,0
new8095,20284625989489536L,12,0
new9938,20284625989817216L,8,0
new1247,21700549192190784L,4,0
new8743,20284625989718912L,11,0
new169,20284624882471296L,9,0
new2742,3685617587546752L,7,0
new3619,9853346309845632L,-1,0
new4722,18297320723034752L,-1,0
new4749,18297320723001984L,-1,0
new861,19423220630041216L,-1,0
new8746,20284625990538112L,12,0
new951,19423220629877376L,-1,0
new4605,18297320723264128L,-1,0
new9939,20284625990865792L,8,0
new924,19423220629779072L,-1,0
new351,9853346310337152L,-1,0
new9796,11558128609284992L,5,0
new1411,3387071987805056L,6,0
new6084,11558128609710976L,5,0
new6132,11558128609678208L,4,0
new12843,21401469951757120L,1,0
new1804,3686168398998336L,9,0
new2182,3404417487432320L,4,0
new3505,3686168398965568L,9,0
new9986,21675284038259072L,11,0
new1412,3387071979416416L,5,0
new12286,20565310684156800L,8,0
new1349,21981749298891584L,7,0
new4072,21981748225166144L,4,0
new6453,3967093628513088L,7,0
new2989,3404417487923840L,6,0
new4125,21418814378347328L,2,0
new6031,3686168399457088L,6,0
new2558,21418799345961792L,3,0
new2578,21418799345994560L,4,0
new13632,21418798272269120L,8,0
new14425,21418798272236352L,8,0
new7617,12395405657246560L,0,0
new963,20565310684550016L,-1,0
new970,20565310684582784L,-1,0
new12840,12394270697016128L,0,0
new12938,3387071979154272L,4,0
new1805,3686168400046912L,9,0
new2978,3404417488480896L,4,0
new10474,863464100803456L,-1,0
new5506,863488260330368L,-1,0
new5503,863488260002688L,-1,0
new7287,863488260559744L,-1,0
new4785,863464101589888L,-1,0
new4805,863464101622656L,-1,0
new14481,12974275703384896L,0,0
new7303,863488263476096L,-1,0
new3429,12693350473870144L,0,0
new3052,12693350473837376L,0,0
new10550,11823911662826112L,7,0
new8102,11277443914945408L,9,0
new10525,11277443914847104L,3,0
new6992,12693350474328896L,0,0
new7586,11823911663317632L,-1,0
new11595,9889372486308224L,-1,0
new9961,11277443914617728L,-1,0
new12842,12394270697016160L,0,0
new1129,18297595611165312L,-1,0
new3430,12693350474918720L,0,0
new14293,9889372484702592L,-1,0
new8103,11277443915993984L,9,0
new414,9853071421715072L,-1,0
new450,9853071421682304L,-1,0
new11601,9889372485456256L,-1,0
new2727,18297595611656832L,-1,0
new13882,10160384393087872L,-1,0
new350,9853071421944448L,-1,0
new11594,9889372485259648L,-1,0
new10522,11277443915666304L,-1,0
new14288,847270733239168L,-1,0
new2137,21981748225165440L,8,0
new6883,21401729812187520L,10,0
new8822,21401764171434368L,5,0
new14282,847270733042560L,-1,0
new2133,21418814378346624L,8,0
new6925,21401764172155264L,9,0
new2556,21418798272235648L,4,0
new2574,21418798272268416L,5,0
new6912,21401764171925888L,10,0
new8809,21401729811696000L,6,0
new13521,847270732190592L,-1,0
new8841,21401764172482944L,5,0
new13520,847270731993984L,-1,0
new14292,847270732419968L,-1,0
new8829,21401729812744576L,6,0
new400,12693349400406144L,0,0
new3962,9889638774018688L,-1,0
new2992,12693349400111232L,0,0
new4297,21402604903336288L,5,0
new7035,12404452728791360L,0,0
new307,12693349400602752L,0,0
new4288,21402604903598432L,4,0
new13223,3387071945599616L,4,0
new401,12693349401454720L,0,0
new6472,9889638772675200L,-1,0
new14502,626021397956704L,-1,0
new3961,9889638772970112L,-1,0
new14689,625987038218336L,-1,0
new4325,9889638773428864L,-1,0
new11911,22238217625682304L,6,0
new9046,12403325545550720L,0,0
new9054,12403325545583488L,0,0
new3665,12692815750899808L,0,0
new6537,12404452728791328L,0,0
new13559,21401505400359296L,2,0
new14284,18333888075862656L,-1,0
new7514,9035318263097440L,-1,0
new11921,18333888073994880L,-1,0
new14664,18333888074224256L,-1,0
new4832,610026671344512L,-1,0
new4888,610026671311744L,-1,0
new14283,18333888074814080L,-1,0
new12574,590837033543808L,-1,0
new8052,12974549507303552L,0,0
new7139,3685616462604896L,2,0
new9017,12402827335373696L,0,0
new13169,3387073042131808L,7,0
new6118,12411599554406528L,0,0
new6154,12411599554373760L,0,0
new6232,12411599554439296L,0,0
new11908,12402827335668608L,0,0
new13581,12974549507860608L,0,0
new6456,591068961777760L,-1,0
new11865,9035086334863488L,-1,0
new4688,21419074232027456L,6,0
new14170,565795764917120L,-1,0
new2136,21981748217006208L,8,0
new1142,21700549208475968L,9,0
new5716,13231035550810400L,0,0
new1000,21981748216776832L,8,0
new14167,565795764720512L,-1,0
new8855,21401764179822976L,4,0
new7136,3685616462604928L,2,0
new13166,3387073042131840L,7,0
new6192,21401764180314496L,9,0
new12601,21401505400359232L,1,0
new139,20284624882471552L,10,0
new4987,591068961777792L,-1,0
new14204,565795763868544L,-1,0
new14197,565795763671936L,-1,0
new8388,565795764360064L,-1,0
new15571,9035086334863456L,-1,0
new5565,12411874432051328L,0,0
new5650,12411874432084096L,0,0
new6648,9010045066236800L,-1,0
new6649,9010045066040192L,-1,0
new238,12692815750899840L,0,0
new6156,12411874432280704L,0,0
new7238,12685927697113408L,0,0
new13027,21401505400359264L,2,0
new6402,12411874433132672L,0,0
new4231,9035318263097472L,-1,0
new6685,9010045065188224L,-1,0
new6690,9010045064991616L,-1,0
new880,9010045065679744L,-1,0
new14298,590837033543776L,-1,0
new7475,21401454942931328L,11,0
new12760,12403325553972096L,0,0
new4145,21402604903336320L,5,0
new5301,3660886879789376L,3,0
new4143,21402604903598464L,4,0
new8772,21401454942177664L,6,0
new9058,12402827329377152L,0,0
new12664,626021397956736L,-1,0
new14665,18333888082383488L,-1,0
new12780,625987038218368L,-1,0
new1046,610026679733120L,-1,0
new8478,18333888083202688L,-1,0
new8771,21401454943226240L,6,0
new11957,22238217625682208L,6,0
new8051,12974549499144320L,0,0
new5821,13231035550810432L,0,0
new10566,12974549498914944L,0,0
new1689,21418814378346592L,8,0
new12602,12394306145618240L,0,0
new7844,12974549499472000L,0,0
new7845,12974549500520576L,0,0
new4230,21419074223638848L,5,0
new1874,21728310786809984L,6,0
new3444,882439536054912L,-1,0
new4261,21419074223868224L,6,0
new2228,21728310787072128L,5,0
new9793,626021397956928L,-1,0
new3452,882439535006336L,-1,0
new13970,882439535235712L,-1,0
new13848,882439535465088L,-1,0
new10811,590562155637120L,-1,0
new3242,9854469971202944L,-1,0
new6913,12411874440439936L,0,0
new7056,12693349417183360L,0,0
new7212,12411874440472704L,0,0
new308,12693349416888448L,0,0
new4017,9854469971006336L,-1,0
new4373,21728310795460640L,4,0
new13142,3387071945599872L,5,0
new3241,9854469970154368L,-1,0
new6436,9854469969859456L,-1,0
new4016,9854469969957760L,-1,0
new10871,9034811456956800L,-1,0
new9254,18298719272522624L,-1,0
new14330,18298719272326016L,-1,0
new5721,21402604911987072L,3,0
new3363,9035309673163104L,-1,0
new9253,18298719271474048L,-1,0
new10866,625746520049984L,-1,0
new10938,625737930115392L,-1,0
new14329,18298719271277440L,-1,0
new11717,18298719271179136L,-1,0
new151,12721112068931712L,0,0
new4401,12402827318596480L,0,0
new572,12685927697113216L,0,0
new4204,12402827318793088L,0,0
new4301,12402827318891392L,0,0
new12444,21401469951756672L,4,0
new11358,625746520050016L,-1,0
new3238,591060371843424L,-1,0
new650,21700549191698752L,7,0
new7140,3685616462605184L,1,0
new13218,3387073042131584L,6,0
new14345,21418798280657024L,6,0
new1141,21700549192190272L,8,0
new4376,21728310795460736L,4,0
new153,20284624882471808L,10,0
new12541,21401469951756640L,4,0
new7970,625746520050048L,-1,0
new3276,591060371843456L,-1,0
new3400,882439543394944L,-1,0
new9463,9010045050311552L,-1,0
new3245,9854469980443520L,-1,0
new14734,882439543624320L,-1,0
new713,21728310786809888L,6,0
new7143,12692815717346176L,0,0
new1040,21728310787072032L,5,0
new5336,21402604911987040L,3,0
new3305,9035309673163136L,-1,0
new4326,9889638797841024L,-1,0
new3403,9889638798135936L,-1,0
new1522,565795748991872L,-1,0
new3244,847270725702528L,-1,0
new2465,12721112068931616L,0,0
new9461,18017244304200576L,-1,0
new8111,18017244304003968L,-1,0
new3109,12685927697113120L,0,0
new13143,3387071945599840L,5,0
new8106,18017244303119232L,-1,0
new9460,18017244303152000L,-1,0
new8763,18017244302955392L,-1,0
new3616,19149175695091840L,-1,0
new9064,625987038218624L,-1,0
new10926,9034811456956768L,-1,0
new8087,625969858349440L,-1,0
new4263,12403325535064960L,0,0
new4285,12403325535097728L,0,0
new4386,12403325534802816L,0,0
new5771,12404452728791168L,0,0
new10038,12411599562795136L,0,0
new10093,12411599562827904L,0,0
new9464,18017244305052544L,-1,0
new9255,18298719281763200L,-1,0
new10656,12411599563876480L,0,0
