名称,状态,最优步数,类型
new8600,21393818717295004L,6,28
new2004,21965031844121758L,1,30
new10133,20548845147313052L,15,28
new1979,21410293927416222L,2,30
new4786,19157936347394968L,21,24
new19,21683556884188574L,2,30
new2046,21410293927481758L,3,30
new91,20284376874259359L,6,31
new2108,20267370170340252L,14,28
new8617,21393818717557148L,6,28
new2340,21410285337481630L,3,30
new8787,20548845147050908L,15,28
new2387,21410285337547166L,4,30
new5270,19422962419618718L,-1,30
new10720,20284384390239132L,11,28
new6859,19141487442908062L,-1,30
new3803,21393784357818776L,8,24
new2689,18034852286059420L,39,28
new518,20566374787142552L,14,24
new3749,19157970707133336L,20,24
new1051,19158553202873244L,21,28
new10453,11840916799509400L,6,24
new4962,19158553203200924L,33,28
new5389,18034852285797276L,38,28
new509,20566374787470232L,35,24
new5090,19157971244012446L,-1,30
new6834,19442673870328728L,88,24
new5557,19157979833422750L,-1,30
new4696,20284934170497944L,37,24
new9977,20839054728530584L,18,24
new8559,21393818718605724L,6,28
new878,20566409147208600L,36,24
new6839,19442673870066584L,87,24
new135,21675293695316380L,6,28
new4849,20830834420454046L,-1,30
new8380,22010300086116696L,2,24
new4995,21956768672027036L,5,28
new2934,20549359443743390L,-1,30
new10565,20557579768597400L,9,24
new3132,21393801536967070L,-1,30
new3494,20267884483810206L,-1,30
new4533,19157934738396056L,11,24
new9007,3669689439955836L,6,28
new8432,18015586448413336L,24,24
new8533,18015586465190808L,24,24
new10845,18015570359079836L,23,28
new6914,581988061655964L,34,28
new1474,581997188469662L,31,30
new4301,20283834645238672L,-1,16
new4963,19158553204249500L,34,28
new4923,21957868911904574L,38,30
new8243,18015570358817692L,23,28
new9771,18015586465190812L,49,28
new3102,18015586464404380L,22,28
new1774,581988061131676L,28,28
new3607,18015587538162590L,32,30
new10256,20283834645238680L,10,24
new2115,20283843235173278L,6,30
new2196,19157927759557532L,16,28
new6121,582005777879966L,32,30
new945,19157927759557534L,16,30
new8994,3669689441004412L,7,28
new5156,18016119000240540L,23,28
new7495,18016119033795484L,24,28
new8493,18016120107553692L,23,28
new4562,3951164417715068L,8,28
new5558,19157945474732958L,28,30
new1389,19157927757984668L,-1,28
new3197,3949499018210160L,4,16
new7958,20284384391615388L,14,28
new1881,18387141635756952L,91,24
new1726,20283843233862559L,-1,31
new5910,22001503724923256L,-1,24
new5386,21409744181105054L,5,30
new2114,20283843234124702L,6,30
new1877,18387141636019096L,92,24
new2195,19157927758508956L,16,28
new5091,19157936885322654L,28,30
new799,20283843234124703L,-1,31
new5846,22001503724661112L,-1,24
new9011,3669689439955868L,6,28
new4187,3943487582291870L,-1,30
new3498,19158202626454424L,-1,24
new1048,3380538182526622L,-1,30
new2411,21410019050033566L,2,30
new635,3662012622358174L,-1,30
new55,20284101996876703L,6,31
new4176,1426696994411422L,-1,30
new4856,21410010460098974L,3,30
new4248,1145222017700766L,-1,30
new4008,20829425689727632L,43,16
new1038,3380538182264478L,-1,30
new7944,2552585626203036L,-1,28
new572,2269996090504094L,-1,30
new821,2269446343013023L,7,31
new2900,21964439231957840L,6,16
new3755,19158202626978712L,18,24
new2830,1426705583821726L,-1,30
new2354,21410019049574814L,4,30
new2770,1145230607111070L,-1,30
new1158,20267610681430928L,35,16
new1397,20549085658141584L,36,16
new3698,20547985072755344L,45,16
new4819,21410010459640222L,5,30
new1515,20830560634852240L,36,16
new4009,20829460049466000L,44,16
new4362,18034577408152476L,40,28
new8997,3669689441004444L,7,28
new1314,19141710773605264L,-1,16
new4565,3951164417715100L,8,28
new5744,19158278324966300L,22,28
new1121,21964439230122832L,8,16
new3814,574026256541848L,-1,24
new824,19158278325293980L,34,28
new982,18034577407890332L,39,28
new5393,19141710773343120L,-1,16
new5109,10151345369011100L,19,28
new3184,3949499018210192L,4,16
new5951,11276643971453854L,3,30
new2899,21964439230909264L,5,16
new4013,20267610680120208L,34,16
new4019,21964954635373144L,4,24
new2006,22001503724923288L,-1,24
new4968,21683479675439960L,5,24
new1157,20267610680382352L,34,16
new2117,11276643970995102L,4,30
new801,20283843227833247L,9,31
new1712,22001503724661144L,-1,24
new1443,19423185753461648L,32,16
new5295,19422085168075408L,41,16
new1324,19141710776750992L,31,16
new5277,18015826959241872L,29,16
new5184,11277176554738588L,3,28
new1619,19704660730172304L,32,16
new5389,19703560144786064L,40,16
new5973,581722302174110L,33,30
new825,19158278326342556L,35,28
new1320,18015810869908368L,30,16
new8312,581721765295000L,26,24
new5182,18085061832070032L,-1,16
new8392,11277176554279836L,4,28
new5388,19703525785047696L,39,16
new3499,21683556884188542L,2,30
new4271,1144096185758622L,13,30
new5426,581730891584414L,34,30
new4212,20336859497517968L,-1,16
new1753,19422086224008080L,-1,16
new5394,18015810868597648L,30,16
new7708,18015844155888540L,25,28
new8390,18015845229646748L,23,28
new4672,2833450711266200L,8,24
new4886,1144163294139292L,43,28
new1298,19703561200718736L,-1,16
new5294,19422086223745936L,-1,16
new7951,2834060606059420L,-1,28
new1908,581729819399071L,22,31
new1319,18015810868859792L,30,16
new9014,2834069195994012L,-1,28
new5381,19703561200456592L,-1,16
new7953,2552585629348764L,-1,28
new1294,19703526840980368L,-1,16
new1663,581730338976415L,23,31
new8744,2833450711987096L,13,24
new5380,19703526840718224L,-1,16
new126,18656594468318096L,-1,16
new4360,18034577411298204L,38,28
new11367,19141470255174556L,-1,28
new380,20283827135746719L,6,31
new3941,21411993911837852L,-1,28
new10915,21692883472290204L,3,28
new265,21693468871771548L,-1,28
new11557,19141470255436700L,-1,28
new12042,21393833757577628L,13,28
new541,20275555036072576L,9,0
new199,2269721204143006L,-1,30
new3895,18069454186189208L,-1,24
new278,2269721204208542L,-1,30
new1292,2269721204143007L,6,31
new377,18656628828056464L,-1,16
new2062,20267370162213788L,14,28
new8557,21393818725683612L,6,28
new2148,21674159815561616L,14,16
new134,21675293702394268L,6,28
new7099,20284375808955292L,6,28
new2070,21955634792272272L,14,16
new8394,20284375809020828L,5,28
new4394,21410293935870366L,4,30
new971,20267370161951644L,14,28
new1701,3387940651428764L,4,28
new8346,21393818725945756L,6,28
new40,21675293702656412L,5,28
new4839,21410285345935774L,5,30
new3572,21974943847957916L,-1,28
new5566,19141487434519454L,-1,30
new4077,21393784366207384L,8,24
new4990,21675259342918040L,8,24
new707,21955634790699408L,6,16
new6924,21395441376322968L,-1,24
new3742,19157970698744728L,19,24
new10739,21676916336256152L,-1,24
new4575,19158544621589404L,20,28
new12040,21393833758626204L,13,28
new5098,19157971235623838L,-1,30
new4719,20284934162502552L,12,24
new5110,19158544621654940L,19,28
new4076,21393750006469016L,9,24
new11295,21958391312442520L,-1,24
new2063,20267370163262364L,15,28
new8793,20548845139973020L,15,28
new806,21955634791223696L,13,16
new1913,19157970698154904L,-1,24
new8146,21465774687020440L,-1,24
new8851,20830320116683676L,14,28
new4482,19157979824968606L,33,30
new5564,19157979825034142L,-1,30
new706,20284934162109336L,38,24
new6315,20267851206939544L,14,24
new6582,20267850133181336L,12,24
new9921,20267850099626392L,10,24
new2399,19157971235034014L,34,30
new6694,20830834428842654L,-1,30
new1455,20549359468909470L,-1,30
new3130,21675276522066334L,-1,30
new3139,21393801545355678L,-1,30
new3569,20267884492198814L,-1,30
new4683,18016119024358044L,25,28
new8191,18015570350691228L,23,28
new8304,18016120114893720L,27,24
new4616,18016119024095900L,26,28
new7760,18015570350429084L,23,28
new5111,19158544622703516L,19,28
new1805,19157927750644639L,16,31
new3472,19157927750644638L,-1,30
new7952,20284384401052572L,7,28
new8396,20284375811117980L,6,28
new4776,19157936341103512L,16,24
new744,18015587529773982L,33,30
new3482,18016120114893712L,34,16
new1622,19157927231066783L,15,31
new5164,651258342781840L,-1,16
new3100,19157936341103516L,18,28
new949,19157927751168926L,15,30
new2680,18034852296545180L,35,28
new8192,18015570351739804L,22,28
new3293,4020365979036528L,-1,16
new3906,19157936339268508L,-1,28
new3513,18015586440811166L,26,30
new5568,19157945466344350L,28,30
new1146,18034852296283036L,36,28
new4961,19158553213686684L,17,28
new5308,19422945235293084L,21,28
new3119,18015586441073308L,22,28
new11558,19141470258582428L,21,28
new5112,19158544623752092L,18,28
new1146,18015586441073311L,23,31
new5344,19704420212003740L,20,28
new271,18015586457850782L,-1,30
new3556,18015586441073310L,25,30
new10466,21973748557877656L,2,24
new804,20283843225473951L,-1,31
new8395,20284375810069404L,6,28
new5178,21410293936918942L,4,30
new454,18297595091604352L,-1,0
new2119,20283843225736094L,5,30
new5103,19157936876934046L,29,30
new805,20283843225736095L,-1,31
new1727,20283843225670559L,8,31
new3099,19157936340054940L,18,28
new1418,20283843225670558L,6,30
new4451,2834550230234008L,-1,24
new424,3398145158170524L,-1,28
new494,618005655294872L,-1,24
new343,3679620118103708L,-1,28
new589,1145812038071196L,-1,28
new5874,11276643963392926L,4,30
new5873,11276643963655070L,5,30
new10349,3961095094290076L,-1,28
new11485,565771060958108L,-1,28
new1392,21676916336256856L,66,24
new11452,565771061023644L,-1,28
new6850,565788240827294L,-1,30
new1192,582821284262808L,-1,24
new3539,12402536353731486L,0,30
new5209,565771060958104L,72,24
new586,1145812039119772L,-1,28
new5160,565771061023640L,73,24
new11112,565771060761500L,-1,28
new1555,21958391312443224L,43,24
new5868,11276643962344350L,3,30
new8812,12966549294748568L,0,24
new5239,565788240106398L,-1,30
new5629,12994304486959992L,0,24
new11497,565805420696476L,-1,28
new5862,11276643962606494L,4,30
new9082,12966549294486424L,0,24
new4283,2834550232331160L,10,24
new4987,2833450687148696L,7,24
new4422,12402544942617502L,0,30
new6863,9097363094090648L,-1,24
new9607,581721740128920L,25,24
new7834,12967167759029148L,0,28
new2103,12402536352682910L,0,30
new10279,19724415154934680L,63,24
new4051,12957832589381534L,0,30
new318,1144095657267615L,15,31
new10892,9097363093566360L,-1,24
new5161,565736703382424L,74,24
new6749,18034577468969884L,38,28
new6764,18104945139405724L,-1,28
new10332,19158278318740380L,18,28
new4984,2833450686100120L,7,24
new6368,18104936549471132L,-1,28
new6489,18034568879035292L,39,28
new11453,565771063120796L,44,28
new7808,9097363092976536L,-1,24
new10331,19158278319002524L,19,28
new7889,9097363093042072L,-1,24
new7835,12967167760077724L,0,28
new597,1145812041216924L,-1,28
new10278,19724415153886104L,63,24
new10970,9097363092517784L,-1,24
new755,21965573101488540L,4,28
new10143,19143153881764764L,44,28
new8413,21974848076321176L,25,24
new11,21973828037284255L,5,31
new11780,21684098124777884L,5,28
new10140,19143153882026908L,44,28
new69,21973828037022111L,5,31
new6822,90555216712604L,-1,28
new714,21401489294264704L,7,0
new1368,21965573102274972L,8,28
new12110,21684098125564316L,7,28
new2307,19423976032687000L,-1,24
new1069,20847849713587096L,10,24
new10274,19724183223554968L,56,24
new6372,9097737294730140L,-1,28
new733,18668653134533528L,103,24
new11336,19423976032424856L,-1,24
new5671,20549875938939800L,-1,24
new3538,12402811231638430L,0,30
new4947,20847849713849240L,9,24
new6815,90555217761180L,-1,28
new4748,21394919488021662L,-1,30
new4532,21964954635372952L,20,24
new11060,3986838407351128L,2,24
new5691,20549875939201944L,-1,24
new11328,19423976032097176L,-1,24
new10552,19724148863816600L,57,24
new1082,18668618774795160L,102,24
new10255,20839054728530328L,19,24
new1369,21965573103323548L,9,28
new7368,19724148863488920L,59,24
new8183,20549875939464088L,-1,24
new12113,21402623149902236L,9,28
new12111,21684098126612892L,8,28
new4580,19161233273279384L,65,24
new738,19442708249990040L,65,24
new11778,20566374740022168L,8,24
new3601,20847849716732824L,7,24
new10280,19724183226700696L,64,24
new6317,9097737291584412L,-1,28
new4421,12402819820524446L,0,30
new4808,18034233871586200L,68,24
new10277,18035333366436760L,66,24
new3516,21411993911838524L,35,28
new7336,20566374740284312L,9,24
new2101,12402811230589854L,0,30
new4952,20847849716994968L,8,24
new5713,19231566583976856L,94,24
new1087,19442673890251672L,64,24
new10557,19724148866962328L,63,24
new4024,18016137235256222L,30,30
new5401,18104567182283672L,95,24
new11362,18105666677134232L,93,24
new8189,18387141653844888L,93,24
new5709,18668616630555544L,92,24
new9711,12966884300100508L,0,28
new7753,18016119000240796L,24,28
new8804,18017219619181468L,24,28
new6298,9097737292632988L,-1,28
new9595,574026256542584L,75,24
new6842,90555219858332L,-1,28
new11059,3986838407351160L,3,24
new9796,574060616280952L,74,24
new8320,12685409324438428L,0,28
new3203,22010300052562040L,7,24
new5708,18668616629506968L,91,24
new10375,12966884301149084L,0,28
new4850,2834550221845400L,-1,24
new6656,90713595163544L,-1,24
new6744,618005646906264L,-1,24
new4126,20829425656173456L,41,16
new11927,90830094619548L,-1,28
new5210,565736709411736L,75,24
new10841,90713594639256L,-1,24
new5226,20831625786741656L,-1,24
new6484,565736709673880L,75,24
new12090,565820460782492L,-1,28
new6458,565771069412252L,-1,28
new7485,582821275808664L,-1,24
new7745,90713594049432L,-1,24
new9586,574026256542616L,75,24
new7343,20566374732944280L,7,24
new7450,582821275874200L,-1,24
new7779,90713594114968L,-1,24
new5210,12403086109545374L,0,30
new4957,20847849709654936L,6,24
new11919,90830095668124L,-1,28
new6485,565771069412248L,74,24
new11486,565771069150108L,-1,28
new6390,18668893644051352L,99,24
new10286,19724415143400344L,54,24
new11052,3986838407351192L,3,24
new6852,565788248495006L,-1,30
new8882,19724415143334808L,53,24
new6321,2869734593532824L,-1,24
new9783,574060616280984L,74,24
new10855,90713593590680L,-1,24
new3851,22010300052562072L,7,24
new7481,565820461503388L,52,28
new12107,565820461831068L,-1,28
new11966,9098012169491356L,-1,28
new659,12402544934163358L,0,30
new10782,19705725882061720L,-1,24
new699,12402544934228894L,0,30
new6000,582272016044958L,29,30
new423,3398145158170428L,46,28
new5847,12402536344228766L,0,30
new5875,12402536344294302L,0,30
new9287,565771070460824L,74,24
new9727,12967159177483164L,0,28
new5431,19703525751493520L,37,16
new1472,582280605455262L,26,30
new1935,18647994588844944L,68,16
new11964,9098012170539932L,-1,28
new567,3395344606778271L,2,31
new10405,12685684201821084L,0,28
new10401,12967159178531740L,0,28
new5143,565736710460312L,75,24
new11219,9661453871928216L,-1,24
new9286,565736710722456L,75,24
new556,18656594468317328L,68,16
new1340,21965573109877148L,5,28
new11910,19143153890153372L,43,28
new8409,21974848067932568L,25,24
new9570,19424628866864028L,42,28
new14,21973828028895647L,5,31
new543,21401454942914944L,7,0
new682,21394919511877022L,-1,30
new17,21692353052184991L,6,31
new697,21409744222458271L,3,31
new1069,20283827135746463L,5,31
new4065,21482361548719516L,-1,28
new11904,19143153890415516L,43,28
new3721,21957868911903902L,-1,30
new9565,19424628867126172L,42,28
new1153,21973828028633503L,5,31
new1425,21409735632523679L,4,31
new540,20275555036072320L,8,0
new689,21394919512139166L,-1,30
new1160,21692353051922847L,6,31
new488,21676393951970718L,-1,30
new1070,21409727042589087L,4,31
new4046,12957832589381502L,0,30
new565,21401489302653312L,8,0
new3873,21965573110663580L,9,28
new5703,20549875932124056L,-1,24
new5370,20831350908834712L,-1,24
new3812,20268950717780888L,-1,24
new7039,19724183215035288L,61,24
new754,19442708238455704L,56,24
new16,21973828029944223L,6,31
new10287,19724183215166360L,55,24
new18,21692353053233567L,7,31
new523,21410878076522911L,6,31
new747,18668653126144920L,104,24
new3819,20268950718043032L,-1,24
new7197,19442708238848920L,70,24
new690,21409778582196639L,4,31
new4075,20267850099626648L,11,24
new6219,20268950718567320L,15,24
new11401,19423976027444120L,-1,24
new11102,19705451004154776L,-1,24
new3480,18034233863197592L,68,24
new8256,18017219626521496L,28,24
new3093,18104567173895064L,95,24
new7796,12966892881646492L,0,28
new1106,19157927231066527L,14,31
new1868,18387141644866456L,93,24
new1348,18015586441073055L,24,31
new1100,19442673880814488L,63,24
new5634,12994304486960024L,0,24
new10563,19724148857525144L,62,24
new3611,18668616621052824L,91,24
new8196,18387141644407704L,93,24
new7797,12966892882695068L,0,28
new5716,18668616621118360L,92,24
new4085,18104936529548188L,-1,28
new348,3398145158170268L,-1,28
new5044,19158553172792220L,16,28
new11042,9097363079410584L,-1,24
new420,3679620118103964L,-1,28
new10338,3961095094290332L,-1,28
new5710,18034568860095388L,33,28
new638,21395441376323416L,46,24
new3968,18034568860160924L,31,28
new4086,18104936530596764L,-1,28
new5199,12402544926888862L,0,30
new8126,20284384360158108L,10,28
new2111,21465774687020888L,105,24
new5621,12994304470182776L,0,24
new11283,12994304469920632L,0,24
new4343,2833450687148952L,8,24
new3970,18034568861209500L,32,28
new2363,12403094673265566L,0,30
new2403,581721740129176L,24,24
new10773,18104837212058520L,-1,24
new2082,12403086083330974L,0,30
new1991,12403094672675742L,0,30
new1983,12676357629448094L,0,30
new2328,12403086082741150L,0,30
new9605,18034501753877400L,66,24
new5486,565820437713820L,-1,28
new4236,2833450686100376L,8,24
new1737,9661419537355672L,92,24
new7558,18025509155040120L,59,24
new2034,9661453897094040L,93,24
new7754,18025474795301752L,60,24
new11391,19423976016958360L,-1,24
new2531,18105219989001116L,-1,28
new5330,19424628841698204L,37,28
new622,19706103818408860L,36,28
new12105,21402623164844444L,9,28
