名称,状态,最优步数,类型
new53287,370298515967632L,61,16
new16588,4107828936058192L,31,16
new26765,3448911998283664L,5,16
new54479,18366357761257360L,-1,16
new34905,98478618068848L,69,16
new3106,21542474766353776L,37,16
new28775,22034773615314736L,5,16
new44201,10556164287090576L,54,16
new5047,9430282079956112L,68,16
new56200,9430273490283664L,68,16
new21632,18719557086924176L,62,16
new7919,722476171316368L,55,16
new5089,20996585806677136L,35,16
new9588,20979517346596240L,30,16
new17218,20988312617749648L,30,16
new19064,20425354040839824L,52,16
new49970,19422086514683280L,-1,16
new301,22052116969817232L,7,16
new19253,20988304027815056L,29,16
new59832,9148016829984656L,57,16
new46123,18436897221242768L,75,16
new51661,11409109317060240L,35,16
new60606,18436888631570320L,50,16
new54559,18436922991308688L,51,16
new21306,2674304967602064L,33,16
new20263,18155216067423888L,57,16
new28843,18366323407809680L,53,16
new1549,2674304966553488L,32,16
new6399,3448370815889296L,3,16
new23493,22052118034924624L,6,16
new15944,1145471922613392L,18,16
new17553,1708404678864272L,29,16
new41915,20987522352680080L,-1,16
new15892,1708421858733456L,33,16
new23036,22052118035186768L,5,16
new28283,18366323408858256L,53,16
new32775,9359880061021328L,75,16
new64388,10698045838863760L,14,16
new65109,9711258337856912L,67,16
new17578,4107828927407728L,28,16
new16840,4107828927669872L,29,16
new59175,9431381566418832L,68,16
new64078,10698011479125392L,13,16
new59915,11972335271724432L,33,16
new21626,18719557078535568L,61,16
new35286,1426190968368528L,30,16
new21048,18649164175142288L,-1,16
new7312,722476162927760L,56,16
new34765,1707665944489360L,29,16
new28894,22034773615314000L,10,16
new22952,22052116961166480L,7,16
new26711,20996585798288528L,35,16
new12744,21542208478643792L,33,16
new10378,19210945914760592L,-1,16
new15827,19704660978052496L,31,16
new6533,3448645693534096L,9,16
new10836,18649129815403920L,-1,16
new22974,22052116961428624L,7,16
new34435,3448645676756624L,5,16
new50696,11972335254946896L,-1,16
new64440,18366529559948432L,57,16
new4096,2674313549148048L,30,16
new14039,9430247722315664L,67,16
new22271,3448370807500688L,4,16
new23567,2674313548099472L,29,16
new13990,9430239132643216L,54,16
new25048,20987522343767184L,32,16
new30908,22035048492958800L,9,16
new34867,20979517329818704L,45,16
new25050,20987522344291472L,-1,16
new57423,22052118043575376L,4,16
new62443,3388208013141072L,10,16
new35331,10415471375494544L,28,16
new54129,9712357824318864L,65,16
new55092,9641964920925584L,-1,16
new51133,11972059304035408L,-1,16
new35333,10415471376543120L,29,16
new28253,9359905853107600L,-1,16
new11697,9430282079956880L,65,16
new16836,4107828936058480L,30,16
new11654,9430273490284432L,54,16
new36311,10415437015756176L,28,16
new21442,18718457575296400L,62,16
new49609,1426190993534352L,31,16
new18145,721376659688592L,54,16
new25406,22051843157017936L,4,16
new31270,21410026891545744L,6,16
new31311,22035048492959120L,11,16
new49629,1426190994582928L,30,16
new35105,20979517329819024L,39,16
new11013,18436922972434320L,65,16
new19072,20425354040840080L,51,16
new27195,22051843157280080L,3,16
new54094,9359124169845904L,-1,16
new60327,9148016829984400L,57,16
new51416,11972059304035728L,-1,16
new51755,11409109317060496L,36,16
new37408,18436888614793104L,55,16
new53562,9359124170894480L,-1,16
new20308,18155216067424144L,58,16
new29210,22034773615314320L,13,16
new63284,1145454742744464L,28,16
new183,3448370815889040L,4,16
new28071,9430247697149840L,60,16
new64398,1145471922613648L,18,16
new59766,21409752013900944L,3,16
new35968,10415402633735568L,-1,16
new27791,9430282056888208L,60,16
new37992,21409734834556048L,7,16
new28507,9359871471086992L,74,16
new13015,1708421858733200L,32,16
new42299,20283834927713424L,8,16
new15702,10135095902743952L,14,16
new65260,9712357849484688L,68,16
new14934,10135061543005584L,13,16
new50963,11972335254947216L,-1,16
new3940,2674588418666384L,-1,16
new49825,1144716008369552L,28,16
new64327,19141711041932688L,32,16
new5004,20996585815065744L,34,16
new23455,2674588417617808L,-1,16
new20682,19210954504694928L,-1,16
new35080,18649138405338256L,-1,16
new201,3448645693533840L,10,16
new27198,22051843165668688L,4,16
new34756,3448645676756880L,6,16
new57198,18436897196076944L,59,16
new38609,18366520970014096L,55,16
new65373,11972335271724112L,-1,16
new2318,21542474766354256L,36,16
new51539,11972059270481776L,37,16
new22249,3448370807500432L,5,16
new51763,11409109317060464L,36,16
new22408,3951157949260880L,7,16
new24071,9430239115866000L,55,16
new18153,20979517346595920L,40,16
new23794,9430273475604368L,56,16
new11464,9431381591584656L,65,16
new32566,9359914443041936L,-1,16
new12357,1152934696342416L,31,16
new55985,724375620323664L,47,16
new59822,9666951994553232L,77,16
new3031,159509574904464L,49,16
new56107,724375620585808L,48,16
new2059,13018518438579056L,0,16
new6227,11962988349885296L,-1,16
new38340,12455569558915952L,0,16
new59543,9666986354291600L,77,16
new8393,2824157725242000L,11,16
new11497,1152934697390992L,30,16
new26762,3942360782515088L,5,16
new1120,9420678015562384L,74,16
new10061,21445701905180816L,10,16
new36955,414028522664848L,74,16
new3164,97369710539664L,51,16
new7530,21999073846911568L,8,16
new11731,20319803105618576L,14,16
new12365,1152900336604048L,31,16
new18620,2894491035939472L,7,16
new19099,20425354007285392L,51,16
new40891,3431356588362320L,8,16
new36952,414028522402704L,73,16
new44821,9731574874540368L,61,16
new33237,19704463409556336L,-1,16
new20749,9359158528797584L,-1,16
new13412,1152900339749776L,35,16
new60216,9710966783404432L,72,16
new23706,9731574875326800L,49,16
new43915,723276108958320L,51,16
new59631,9148016863538064L,56,16
new45842,12447058762154128L,0,16
new60992,4011319720717168L,5,16
new25238,22052118034924080L,3,16
new28085,659787099550608L,78,16
new9467,21700289071780240L,4,16
new14987,3448362251381616L,5,16
new7887,12438538663234128L,0,16
new20178,9359158529846160L,-1,16
new40273,414028507984528L,77,16
new20488,18718166020843664L,70,16
new56254,618041348720976L,27,16
new28115,2410974356499088L,25,16
new45381,721901719423824L,60,16
new63440,19421888946187152L,-1,16
new6384,1812823386909328L,-1,16
new6171,18024940877009808L,25,16
new14986,3448362259770256L,5,16
new40830,4011311139433360L,5,16
new42768,688056294976144L,66,16
new9629,2410974355450512L,25,16
new18844,21445737381112400L,8,16
new30861,3977271359064976L,6,16
new38674,3695212274731920L,7,16
new11556,1434660393005968L,36,16
new12052,3448912006671248L,6,16
new14855,2410974355188368L,24,16
new32301,3977271359327120L,6,16
new19331,20345939055121040L,-1,16
new38677,3695212274994064L,6,16
new55645,12455844444949360L,0,16
new14746,12666711233874832L,0,16
new57350,18024940878058384L,26,16
new8456,89176255785584L,68,16
new2024,12667226621561744L,0,16
new60882,11418156431370896L,30,16
new2029,12667226621823888L,0,16
new8621,159509566515824L,48,16
new45380,721901719423856L,60,16
new14727,12666711232826256L,0,16
new25590,22051843157017136L,2,16
new55652,12455569567304592L,0,16
new26763,3942360790903664L,6,16
new40408,405449042381456L,65,16
new41600,18024940879106960L,26,16
new44497,11312638747478672L,4,16
new5076,13018509857295248L,0,16
new38675,12991891772039760L,0,16
new45836,12438503187302544L,0,16
new50708,11418156430060176L,31,16
new44797,11312638748002960L,-1,16
new46693,11418156430322320L,30,16
new48968,405483402119824L,66,16
new52761,11312604387740304L,3,16
new28222,659787088016272L,-1,16
new33250,18052154057312400L,45,16
new5667,89176255785616L,67,16
new35684,9712357849483888L,53,16
new55971,724375611935056L,46,16
new48384,10159549838676880L,-1,16
new5765,159509566515856L,48,16
new55963,724375612197200L,47,16
new20392,21418814084256144L,7,16
new28209,659787089064848L,-1,16
new55650,12455569567304560L,0,16
new1516,3431356579449424L,9,16
new26764,3942360790903696L,6,16
new5072,13018509857295216L,0,16
new1351,3431356579973712L,8,16
new11206,3431322219711056L,8,16
new55984,724375613245776L,47,16
new42658,11285449743422352L,7,16
new42875,723276100569712L,52,16
new63439,19421888946187120L,-1,16
new39881,12438538654321232L,0,16
new43626,11285449742373776L,7,16
new14983,3448362259770224L,5,16
new37306,9420678005076624L,62,16
new40829,4011311139433328L,5,16
new6425,12948185119492688L,0,16
new40480,12438538654845520L,0,16
new48543,12438504294582864L,0,16
new39829,9420678004814480L,62,16
new12051,3448912006671216L,6,16
new36868,11830807224693392L,3,16
new43393,11865991865197200L,2,16
new47715,10159549835531152L,8,16
new55647,12455844444949392L,0,16
new24523,18656593663111824L,56,16
new26690,20292631818294160L,13,16
new26218,600705518553488L,46,16
new33239,19704463409556368L,-1,16
new55510,158419726936912L,57,16
new20746,9359158528797552L,-1,16
new55325,21674408696433488L,2,16
new59633,9148016863538032L,56,16
new16195,21445737372199504L,9,16
new36182,2850237589506960L,9,16
new60993,4011319720717200L,5,16
new5430,18656593664160400L,56,16
new14047,2674313514545040L,29,16
new14982,3448362251381648L,5,16
new15432,18024391121195920L,27,16
new25868,20292631817245584L,14,16
new26366,3977271350414224L,4,16
new32195,3976137496349584L,8,16
new17293,18024382531261328L,28,16
new2925,20873173940069008L,8,16
new9626,2410974363839120L,26,16
new16686,21445703012461136L,10,16
new18848,21445737372723792L,8,16
new30855,3977271350676368L,5,16
new41949,21955384374233680L,1,16
new20177,9359158529846128L,-1,16
new24949,18656559303373456L,56,16
new28575,2410974363576976L,25,16
new32204,3976171856087952L,7,16
new32299,3977271350938512L,5,16
new21858,18718457575295600L,54,16
new53682,590800772027280L,26,16
new11847,12666711225486224L,0,16
new41326,18656559306519184L,65,16
new55373,159509574904432L,49,16
new2071,13018518438579088L,0,16
new38343,12455569558915984L,0,16
new26769,3942360782515056L,5,16
new43335,12949285696195472L,0,16
new61399,11418156438448784L,30,16
new3013,11312638756391568L,-1,16
new46690,11418156438710928L,29,16
new36044,18375935267001232L,47,16
new31317,158418653211280L,50,16
new65613,9712357824318064L,67,16
new49741,369551728536208L,-1,16
new24884,10159549830288272L,-1,16
new12902,158410063276688L,49,16
new27531,18069489887480144L,25,16
new52859,722176597330512L,50,16
new19517,18375935268049808L,48,16
new32418,1434351137797008L,-1,16
new33971,20346191384957840L,-1,16
new3184,1258453973078928L,27,16
new32533,20979507901501840L,35,16
new1115,9420678015562640L,73,16
new8318,3379410845870992L,4,16
new27677,3395354041297552L,2,16
new28396,22035040137908624L,13,16
new17011,21445701905181072L,11,16
new36961,414028522664592L,73,16
new49728,369551729584784L,-1,16
new7703,21999073846911824L,8,16
new11727,20319803105618832L,14,16
new19085,20425354007285648L,50,16
new2492,1258453972816784L,26,16
new36957,414028522402448L,72,16
new60357,11285449735033744L,6,16
new53826,19141513473436528L,-1,16
new20862,19219578781983600L,-1,16
new57906,97369696908176L,67,16
new60208,9710966783404176L,71,16
new52149,722176597330544L,50,16
new43674,10265103480394640L,-1,16
new40262,414028507984784L,76,16
new26789,3448911998282608L,5,16
new9419,18738774112504144L,46,16
new10085,20292631809905552L,14,16
new20053,18718166020843920L,71,16
new20074,18155216100977552L,59,16
new55391,18738774112766288L,47,16
new32377,158693531118224L,51,16
new58588,159519230176080L,59,16
new60116,18366357766761360L,42,16
new5502,1434660375180176L,-1,16
new64616,21674408688044880L,3,16
new4889,21964455571132816L,3,16
new11316,11963263219403632L,-1,16
new6436,1812823386909584L,-1,16
new30157,22034765260263824L,-1,16
new6586,12948459997137776L,0,16
new33675,20345916507313040L,-1,16
new33879,20979233023857040L,-1,16
new42352,688056294976400L,66,16
new14497,22034788881830288L,3,16
new31075,3976171847437200L,7,16
new59704,18366357767809936L,42,16
new16181,13018793307835248L,0,16
new32200,3976171847699344L,7,16
new19323,20345939055121296L,-1,16
new19766,12667226606095248L,0,16
new51139,12455844428172144L,0,16
new62938,19421888930458512L,-1,16
new21679,18719557078534768L,56,16
new40245,10441859629396880L,-1,16
new26215,18024382557475728L,-1,16
new32713,590800798241680L,24,16
new26571,3941261279275888L,7,16
new56292,10441859630445456L,-1,16
new8067,3379410854259568L,5,16
new26230,18024382558524304L,-1,16
new6422,12948185119493008L,0,16
new26196,4011594589973360L,5,16
new43194,10265096223998800L,-1,16
new4917,12948176529820560L,0,16
new53102,3695212260314000L,4,16
new31283,18052154057312656L,46,16
new20371,21700289045565840L,7,16
new35505,9711258337856112L,52,16
new15073,9666951969387408L,72,16
new6467,21489442959410000L,7,16
new5883,1258453981467536L,28,16
new473,21700289044517264L,7,16
new5431,1249891150220112L,39,16
new26573,3941261279275920L,7,16
new8070,3379410854259600L,5,16
new6413,12948185119492976L,0,16
new11201,3431322219711312L,7,16
new26201,4011594589973392L,5,16
new4915,12948176529820528L,0,16
new57665,9731574849374544L,44,16
new62883,9666986325980048L,79,16
new20079,18155216100977520L,59,16
new60114,18366357766761328L,43,16
new1122,97369705296784L,67,16
new56819,1152900331361168L,34,16
new59440,9731574850160976L,60,16
new62876,10441000636724112L,42,16
new37282,10265103472006032L,-1,16
new49255,9666986327028624L,80,16
new6577,12948459997137808L,0,16
new40410,405449042381648L,53,16
new56815,1152934691099536L,34,16
new37301,9420678005076880L,63,16
new38783,12991891772040080L,0,16
new48549,12438504294583120L,0,16
new51701,12438503220857680L,0,16
new39817,9420678004814736L,63,16
new59703,18366357767809904L,43,16
new62804,9666951966241680L,78,16
new16173,13018793307835280L,0,16
new43526,11865991865197456L,1,16
new52771,11312604387740496L,1,16
new4914,12948176529820496L,0,16
new36902,10265103471743888L,-1,16
new44820,9731574851209552L,61,16
new51142,12455844428172176L,0,16
new62936,19421888930458480L,-1,16
new25631,18738774104115536L,45,16
new53821,19141513473436560L,-1,16
new20863,19219578781983632L,-1,16
new27992,18738774104377680L,46,16
new26221,600705518553232L,45,16
new55500,159519238564688L,58,16
new59515,158419726936656L,58,16
new34969,590800787755920L,26,16
new29728,21410026891545168L,2,16
new10305,18375076274328464L,-1,16
new9450,18738774105426256L,46,16
new27784,3395354041297488L,1,16
new3018,20873173940069264L,8,16
new16474,21480887384558416L,9,16
new16681,21445703012461392L,10,16
new28499,21963905815843216L,10,16
new44856,405483424926352L,71,16
new51586,3695212266343312L,7,16
new5578,1258446725071696L,-1,16
new26790,3448911998282640L,5,16
new32305,3977271367715728L,6,16
new44854,405483425188496L,70,16
new19677,3695212266605456L,6,16
new30326,21963897226170768L,10,16
new40530,21955375784561488L,1,16
new21682,18719557086923376L,55,16
new27641,18024391139021712L,-1,16
new51971,721376659688048L,52,16
new16817,12667226613173136L,0,16
new20430,18656559323296400L,65,16
new52463,369551728536176L,-1,16
new61508,158410063276656L,50,16
new65717,12667226613435280L,0,16
new51633,12447058795709264L,0,16
new51926,12447058762154320L,0,16
new20946,18656593683034768L,65,16
new26971,18024391140070288L,-1,16
new8316,3379410845870960L,4,16
new27797,3395354041297520L,2,16
new59288,12402553296038480L,0,16
new7616,10239505475308432L,70,16
new52445,369551729584752L,-1,16
new48787,12386335760075664L,0,16
new21630,18719557086923152L,61,16
new22554,18070271034665616L,45,16
new62700,21674443056171408L,4,16
new60164,369560318470544L,47,16
new39948,722176597330256L,49,16
new62872,21674408696433040L,5,16
new26121,20416559038649232L,37,16
new34303,21957017526880656L,4,16
new2437,21462768822045072L,6,16
new21818,21709593068005776L,10,16
new50649,22025709112035728L,2,16
new6310,20416559038124944L,-1,16
new10057,21445701938735248L,9,16
new41176,3432456099727696L,7,16
new2955,1258446725070992L,40,16
new16347,20988312617748624L,31,16
new41172,3432456099989840L,6,16
new60152,369560319519120L,48,16
new19237,20988303960706192L,28,16
new62862,21709593067481488L,-1,16
new44752,89459723626608L,-1,16
new59816,9148016829983632L,57,16
new18875,13018518438578512L,0,16
new45441,12447058795708560L,0,16
new22860,22052118034923568L,7,16
new54605,4081689505311600L,38,16
new7143,12439638174861648L,0,16
new7149,12439638174599504L,0,16
new35859,21463043699689840L,-1,16
new39842,21674408076749968L,5,16
new64723,618041348721488L,26,16
new20262,18155216067422864L,57,16
new37443,721901719423312L,50,16
new64370,618822495906704L,44,16
new52522,22025717693319504L,1,16
new23492,22052118034923600L,7,16
new3190,1249891150219408L,30,16
new12337,1249925510482064L,-1,16
new13949,688056294975632L,56,16
new13066,1249925509957776L,31,16
new52275,12693089817564048L,0,16
new28466,19219578781982768L,-1,16
new65629,9711258337855888L,67,16
new37009,12438537580595344L,0,16
new53260,22025717693319536L,2,16
new54598,21462768813656432L,6,16
new37157,12438537581119632L,0,16
new45435,12438503220856976L,0,16
new45313,13036637546358928L,0,16
new21625,18719557078534544L,60,16
new7454,21990518289099152L,10,16
new45736,22025702661163408L,5,16
new49274,22025717693319568L,2,16
new1557,21462768813656464L,6,16
new1441,3432456091076944L,7,16
new62704,21674443063511440L,-1,16
new1465,3432456091339088L,7,16
new17483,4099805928499792L,28,16
new1464,3432456091601232L,6,16
new20972,3984684716151696L,8,16
new63161,9097475005377168L,-1,16
new39892,12439638165948752L,0,16
new15961,13018509857294672L,0,16
new39923,12439638166473040L,0,16
new17484,4099805928499824L,27,16
new37152,10265096223998096L,-1,16
new39929,12439638166210896L,0,16
new59226,21674408101916048L,4,16
new27926,89459723626640L,-1,16
new27547,600705518554000L,44,16
new59714,9710966783404912L,58,16
new22955,18104674259593872L,49,16
new27558,18069489887480464L,46,16
new59817,9148016829983600L,57,16
new35004,2850237589506448L,15,16
new3541,21974602465151312L,3,16
new15446,1249925518870672L,-1,16
new20098,20416284169393040L,38,16
new49930,22025709112035664L,1,16
new6409,20416284168606608L,-1,16
new45819,405483424926096L,71,16
new45817,405483425188240L,70,16
new32425,21463043699689872L,-1,16
new47779,158418653210992L,56,16
new54106,9712357824317840L,65,16
new62104,158419726936432L,57,16
new61875,369560318470512L,47,16
new2906,21489442959409200L,7,16
new9741,11962988349884816L,31,16
new53414,12411614829515664L,0,16
new55013,21462768822045040L,6,16
new50117,22025709112035696L,2,16
new43462,12438537589508240L,0,16
new773,10239505475307664L,-1,16
new16306,20988312617748592L,32,16
new61865,369560319519088L,48,16
new7101,20416559022920592L,-1,16
new21441,18718457575295376L,62,16
new22541,18070271034665872L,44,16
new19068,721376659687568L,54,16
new27551,18069489887480656L,26,16
new48603,723276108958032L,49,16
new26127,20416559021872016L,-1,16
new2364,1258453973078416L,28,16
new25405,22051843157016912L,3,16
new30303,21410026891544720L,7,16
new42251,21955659251878224L,1,16
new34526,20416559021347728L,17,16
new42374,21955384374233488L,6,16
new21547,21394067590760848L,7,16
new5646,1258446725071248L,40,16
new41305,3431356588362064L,7,16
new50221,22025992562575696L,1,16
new2482,1258453972816272L,27,16
new19356,20988303960706448L,28,16
new40671,21955375784561040L,-1,16
new60328,9148016829983376L,57,16
new51167,12447058762154896L,0,16
new42841,10265103480394128L,-1,16
new36487,20970445294274928L,-1,16
new42248,21955659251878256L,2,16
new42473,12402553296038032L,0,16
new62879,21709593053325712L,8,16
new7148,12438538663233872L,0,16
new50219,22025992562575728L,2,16
new17953,21463043682912624L,6,16
new40081,21674408076750224L,6,16
new6439,20416284145275792L,-1,16
new20284,18155216067423120L,58,16
new63467,369835196377232L,42,16
new64290,618822495906448L,45,16
new5798,1249891150219664L,30,16
new17318,1249925510482320L,-1,16
new25383,20416284144227216L,-1,16
new17132,21551255029861200L,30,16
new32914,20416284143440784L,18,16
new35652,20988306183457104L,34,16
new15770,1249925509958032L,31,16
new33603,21551255029599056L,31,16
new63463,369835197425808L,42,16
new46842,20988306183719248L,33,16
new43422,89184845719920L,80,16
new61958,159519230175600L,58,16
new65780,9712357849483664L,68,16
new37569,20970720171919728L,30,16
new25344,22051843157016880L,3,16
new6603,12948459997137232L,0,16
new35313,4081964374829936L,34,16
new39903,405449042381200L,65,16
new44514,11312638747478416L,4,16
new51244,12438503187303312L,0,16
new53065,12991891772039504L,0,16
new16188,13018793307834704L,0,16
new44433,11312638748002704L,-1,16
new48559,405483402119568L,66,16
new52783,11312604387740048L,3,16
new26536,89184845719952L,80,16
new30387,18052154057313168L,44,16
new64631,618041348721296L,46,16
new33154,90275767413392L,66,16
new64664,21674443047782800L,5,16
new48450,723276100569424L,48,16
new64333,21674408688044432L,6,16
new37718,20970720171919760L,30,16
new5323,1258453981467024L,29,16
new1504,3431356579449168L,8,16
new63652,22026252408326544L,4,16
new32676,21709593059617168L,10,16
new22702,3984684699112336L,7,16
new1541,3431356579973456L,7,16
new11191,3431322219710800L,8,16
new41529,3432456108378448L,5,16
new20984,3984684699374480L,7,16
new63712,21709593059092880L,-1,16
new20200,18718166020844400L,59,16
new20292,18155216067423088L,58,16
new49026,158693531117680L,62,16
new63900,369835196377200L,43,16
new11844,11963263219403152L,-1,16
new39897,12438538654320976L,0,16
new36839,10265103472005520L,-1,16
new9498,12439638183250256L,0,16
new39928,12438538654845264L,0,16
new48555,12438504294582608L,0,16
new43325,10265096223998352L,-1,16
new45512,11865991865196944L,2,16
new63873,369835197425776L,43,16
new36896,10265103471743376L,-1,16
new53551,21674408101915792L,3,16
new34458,21551255022521168L,31,16
new35673,20988306176379216L,34,16
new35010,2850237589506192L,15,16
new62693,22025977530681744L,-1,16
new17012,2674313514544272L,59,16
new17314,1249925518870928L,-1,16
new36527,20970445294274960L,-1,16
new42247,21955659251878288L,2,16
new25753,12402553296038000L,0,16
new15595,20873173940068752L,7,16
new17138,21551255021472592L,31,16
new44307,21411652529031504L,3,16
new17702,20988306175068496L,34,16
new10532,21999073846911376L,6,16
new12159,21551255021210448L,32,16
new50218,22025992562575760L,2,16
new18066,21463043682912656L,6,16
new18889,20988306175330640L,34,16
new62097,159519238564208L,58,16
new53550,12693089791349648L,0,16
new6637,21489442959409456L,7,16
new51490,12447058795708752L,0,16
new30200,21410026891544688L,7,16
new14080,21551253914127728L,31,16
new42341,21955384374233456L,7,16
new7270,10239505475307920L,-1,16
new2289,11312638756391312L,-1,16
new19067,20425354007285104L,30,16
new36596,12693089790301072L,0,16
new19362,20988303960706416L,29,16
new40657,21955375784561008L,-1,16
new36072,18375935266999952L,49,16
new58295,635917002630480L,-1,16
new58489,637016514258000L,-1,16
new34794,731255319096464L,62,16
new19544,18375935268048528L,50,16
new35895,20979507901500560L,33,16
new51279,4082230930973776L,32,16
new55393,4081682257339728L,37,16
new25378,2392832430630736L,35,16
new34656,3448364667266896L,2,16
new34682,3942078656833360L,2,16
new64354,449212894793616L,65,16
new18010,20988312315757712L,31,16
new10046,20970712898782608L,33,16
new61226,1575112801636240L,66,16
new40632,9738454573313168L,69,16
new2668,19141513741870704L,-1,16
new62539,9644215752222032L,30,16
new6426,21462745460000560L,21,16
new42010,11400014505502544L,-1,16
new43018,12455546742138704L,0,16
new2269,22026829267486512L,18,16
new6201,22025695413421872L,20,16
new1759,20336845553157936L,22,16
new11446,2393381104264816L,34,16
new16219,22025729773160240L,19,16
new16466,22026829268010800L,17,16
new17041,22026829267748656L,18,16
new19671,19142896721339728L,19,16
new64057,19143996232967248L,20,16
new12379,143300334512016L,44,16
new34679,19706946169087312L,19,16
new4751,21964455571131536L,5,16
new6428,21462745460000592L,22,16
new1679,2393114816554576L,38,16
new29988,21463295207163472L,6,16
new32138,3448639536784976L,9,16
new25572,2955782358885776L,57,16
new33422,20979233023855760L,-1,16
new50451,13019045368964656L,0,16
new2796,2393107316664144L,45,16
new14319,22034788881829008L,5,16
new30473,21463329567163984L,8,16
new29505,21463329566901840L,7,16
new60778,1434660393004944L,35,16
new19071,20345939055120016L,-1,16
new19777,4081957143373136L,35,16
new64316,4081957126595664L,-1,16
new47246,9150499588728720L,59,16
new12457,19141745670104688L,-1,16
new16353,3448913340671536L,4,16
new39976,12455821611656784L,0,16
new1692,2393114816554608L,37,16
new42286,11962964433757584L,60,16
new6318,3448947700409904L,4,16
new1690,2393149176292976L,36,16
new7940,4090236708072048L,38,16
new6300,3448947700672048L,3,16
new55133,11400289391535952L,-1,16
new64399,11260961718281872L,6,16
new1716,2393149176030832L,35,16
new8031,4090236708334192L,37,16
new46392,4090236725111664L,38,16
new23045,378347545522064L,69,16
new28595,19705812297720976L,20,16
new12494,19141745670104720L,-1,16
new33791,730155799080336L,65,16
new34232,731255310707856L,63,16
new26251,167205879213968L,46,16
new57425,378347544735632L,-1,16
new15638,19142862361601424L,40,16
new23203,378313185783696L,70,16
new28586,19705846657459344L,19,16
new18471,21542183480601168L,37,16
new33984,20337395300320912L,-1,16
new1635,2393114816554640L,37,16
new43537,12949536683337520L,0,16
new54787,4081682265728336L,37,16
new1766,20336845553158032L,-1,16
new2614,2392832439019344L,35,16
new33578,3448638463026832L,5,16
new3368,378347546570640L,70,16
new29599,2393107299886736L,30,16
new1630,2393149176293008L,36,16
new10681,2956057236530576L,-1,16
new30587,2956057219753104L,-1,16
new36425,9455862395817872L,57,16
new57965,378347545784208L,-1,16
new64703,4081716608689232L,34,16
new30778,3379679550252624L,3,16
new31098,4037451375505296L,6,16
new1718,2393149176030864L,35,16
new3589,378313186832272L,71,16
new15549,3466513839564368L,11,16
new29620,20970712890393744L,33,16
new57974,9738454548147600L,69,16
new58520,9737355036519568L,68,16
new64739,9175504628281232L,52,16
new54768,9105171318337424L,-1,16
new65158,9386646294327184L,39,16
new55124,11400014513891152L,-1,16
new37612,11400314071295632L,38,16
new26742,3942354608465712L,7,16
new61233,12386861625124432L,0,16
new16478,22026829276399408L,18,16
new52389,9386646295375760L,40,16
new59190,9455845700136080L,65,16
new46320,11400289374758544L,33,16
new17049,22026829276137264L,19,16
new31236,10581762300563344L,55,16
new46753,12473712557426256L,0,16
new47091,11963239294624912L,59,16
new60174,11963239311402384L,45,16
new2697,19141513741870736L,-1,16
new26485,635882642892176L,-1,16
new33777,143300326123408L,45,16
new16356,3448913340671632L,4,16
new18227,4090734924540496L,37,16
new11451,2393381104264848L,34,16
new13419,18375076274327184L,-1,16
new12344,2956331024131216L,-1,16
new26640,2955782350497168L,58,16
new26743,3942354608465744L,7,16
new6321,3448947700410000L,4,16
new32243,21963905815841936L,8,16
new61218,12386861625124400L,0,16
new6202,3448947700672144L,3,16
new20483,3379128720713360L,4,16
new34706,3448673904912208L,7,16
new64345,11260961718281776L,1,16
new29426,21963897226169488L,8,16
new63158,9643116240594064L,55,16
new57432,9150499563562640L,61,16
new63165,9643081880855696L,54,16
new18256,4090734924540528L,37,16
new43541,12949536683337552L,0,16
new43613,11962964425368976L,61,16
new51294,12455855979784016L,0,16
new30755,3379679550252592L,3,16
new15783,1776926327596944L,-1,16
new36077,18375935267000208L,48,16
new58487,637016514258256L,-1,16
new21490,1785722420359056L,71,16
new34789,731255319096720L,63,16
new2146,168305399230352L,48,16
new54834,379447064752016L,-1,16
new64974,9641965189359216L,-1,16
new16358,3448913340671824L,2,16
new19554,18375935268048784L,49,16
new35838,1434351137795984L,-1,16
new16349,4082230930974032L,32,16
new36068,20979507901500816L,34,16
new50254,13018770491320112L,0,16
new55396,4081682257339472L,36,16
new11442,2393381104265040L,38,16
new32104,3448364667266640L,3,16
new4029,9455862387429264L,58,16
new5172,9455845727399056L,60,16
new34465,2393149184681616L,37,16
new55390,4081716617077840L,35,16
new17585,20988312315757968L,32,16
new26108,3379128720713552L,2,16
new31094,4037451367116688L,7,16
new8218,1575112784859024L,67,16
new31149,20970712898782352L,32,16
new36620,9738454573313424L,68,16
new38157,9175504653447056L,59,16
new62424,9643116240594256L,31,16
new65794,9644215752221776L,31,16
new35032,19704463677990512L,-1,16
new21755,9386646319493008L,-1,16
new39987,12455546742138448L,0,16
new13369,18375076274327408L,-1,16
new33912,3448638463026992L,5,16
new16482,22026829284788016L,18,16
new39190,449212880113552L,63,16
new44362,10581762292174736L,55,16
new19860,19143996232967504L,19,16
new58732,9641733261125232L,-1,16
new865,89175987349328L,73,16
new8228,1434660375179152L,-1,16
new15461,143300334511760L,45,16
new22149,89957671397264L,71,16
new23634,89966261331856L,72,16
new32088,19706946169087056L,20,16
new34497,19705846657459536L,19,16
new4764,21964455571131792L,4,16
new6274,21462745460000336L,22,16
new65714,10441000636723056L,43,16
new5452,2392832439019152L,34,16
new29980,21463295207163728L,6,16
new33914,3448638463027024L,5,16
new34376,4099041155884368L,30,16
new34698,3448639536785232L,8,16
new25581,2955782358885520L,56,16
