名称,状态,最优步数,类型
new38442,11823189026170524L,37,28
new11661,2855039580520764L,39,28
new27024,3943555018041148L,33,28
new27063,3978672851911996L,8,28
new22528,2835778214089628L,-1,28
new27037,3978672852436284L,9,28
new27039,3978672852174140L,9,28
new12897,609269918224028L,75,28
new41482,11862221655392572L,61,28
new62181,20830662588384412L,45,28
new8391,2816006951298716L,32,28
new79084,18669305961120860L,49,28
new27504,1692306034157212L,39,28
new63459,20839457608207516L,40,28
new77666,21974943848239516L,53,28
new78101,19705571779552668L,-1,28
new77658,21974943848501660L,53,28
new100798,21965563681868956L,6,28
new50961,9662106706904156L,80,28
new16631,2819854100899708L,42,28
new34174,11823463870522524L,40,28
new67718,20869420373270844L,36,28
new87922,20832038085199164L,41,28
new72341,21974976907495228L,31,28
new7303,1729139673678204L,-1,28
new68716,20869420373532988L,35,28
new76292,19706138178356540L,42,28
new38061,12949295057888412L,0,28
new76350,19706103818618172L,43,28
new83764,21957869272565052L,5,28
new64863,2906421836157852L,-1,28
new3723,3942456580400220L,35,28
new86270,609544829684892L,70,28
new3781,2816281795650716L,41,28
new32278,1692580945618076L,-1,28
new65347,2906421835109276L,-1,28
new102400,20839732494503068L,38,28
new65446,2906421834847132L,-1,28
new25872,3943476668458652L,-1,28
new19297,3943476668982940L,-1,28
new67169,20830662588385084L,36,28
new19926,3961094038934428L,5,28
new1947,3943476670031516L,-1,28
new87453,609819674037660L,73,28
new62107,21956287617320796L,33,28
new25291,1692580945618780L,29,28
new31265,1692855789970844L,-1,28
new103001,20839457616596892L,42,28
new76382,19706103818618524L,-1,28
new26920,2890221746169468L,-1,28
new65726,20830387710478140L,35,28
new62112,21956287617320764L,34,28
new78513,19705863837329020L,-1,28
new29801,3943468087174780L,-1,28
new18688,3943468087436924L,-1,28
new37174,9661831828997948L,39,28
new1112,3943468088485500L,-1,28
new27432,1692306067711836L,28,28
new106162,20839182738689948L,43,28
new2808,3941838105110428L,2,28
new29780,3943468087174812L,-1,28
new57644,12950670554703420L,0,28
new64841,21956768687211868L,5,28
new78097,19705829477590684L,-1,28
new18673,3943468087436956L,-1,28
new38418,11823188992616348L,37,28
new1102,3943468088485532L,-1,28
new76284,19706138178356860L,-1,28
new31548,3943488479831612L,7,28
new51300,9662106706904892L,38,28
new61057,20830937499845980L,45,28
new67173,20830662588385180L,-1,28
new8346,2816006917744540L,30,28
new65013,18669031083214748L,66,28
new63777,20839457608208284L,43,28
new37175,9661831828998044L,-1,28
new15849,2890221737780860L,-1,28
new40364,11823463870523292L,36,28
new60902,20830937466292028L,36,28
new87917,20832038085199420L,41,28
new25880,3943476668458620L,-1,28
new35676,12949295057889180L,0,28
new37395,12949569969349980L,0,28
new64718,21956768653657916L,8,28
new83758,21957869272565308L,6,28
new19305,3943476668982908L,-1,28
new65729,20830387710478236L,-1,28
new6057,2816281795651484L,31,28
new1956,3943476670031484L,-1,28
new86447,20832592874754972L,47,28
new70902,20839182730301340L,44,28
new84781,20832592874492828L,47,28
new81647,21965314606533788L,5,28
new101751,21965288837516444L,6,28
new68560,21974985488778620L,44,28
new35389,12949569969349788L,0,28
new85651,2906696714064284L,12,28
new21477,2834679062914972L,-1,28
new68590,21974985488778588L,45,28
new10318,2834679061604252L,-1,28
new87451,609819674037404L,72,28
new62101,21956287617320540L,33,28
new24438,1692855789970588L,-1,28
new85644,2906696713015708L,11,28
new5620,2834679061866396L,-1,28
new85638,2906696712753564L,11,28
new73814,21965039728626844L,6,28
new63119,21956768687211676L,8,28
new76371,19706103818618780L,-1,28
new22175,2834687644460924L,-1,28
new62541,21965563707034780L,5,28
new26924,2890221746169724L,-1,28
new83722,20832034872411964L,-1,28
new15537,2834687642888060L,-1,28
new6967,2834687643412348L,-1,28
new87955,21957866059777852L,2,28
new66518,20830937499845788L,43,28
new66056,20839732519668892L,40,28
new106128,20839182738689692L,44,28
new608,3961094029235100L,8,28
new2850,3941838105110172L,3,28
new67271,21965314598145180L,6,28
new3053,3961094029497244L,8,28
new57637,12950670554703676L,0,28
new65344,21956493809304732L,7,28
new67109,21965288829127836L,6,28
new38446,11823188992616092L,38,28
new41666,11862221655393052L,61,28
new71920,21974976907494780L,31,28
new76281,19706138178357116L,-1,28
new31546,3943488479831868L,6,28
new22176,2834687644460956L,-1,28
new12904,609269951778460L,74,28
new15539,2834687642888092L,-1,28
new8398,2816006917744284L,31,28
new12159,2855039580521244L,36,28
new71964,21974976907494748L,32,28
new7661,1729139673678620L,37,28
new27497,1692306067711644L,40,28
new85498,2906696721404316L,11,28
new6970,2834687643412380L,-1,28
new85649,2906696721142172L,11,28
new90302,21965039720238236L,7,28
new21480,2834679062914940L,-1,28
new100795,21965563715423388L,5,28
new10327,2834679061604220L,-1,28
new15856,2890221737781116L,-1,28
new34166,11823463904076956L,39,28
new87914,20832038085199676L,40,28
new88939,20832043453695804L,-1,28
new5629,2834679061866364L,-1,28
new84818,21957874641061692L,2,28
new38050,12949295091442844L,0,28
new83755,21957869272565564L,6,28
new70683,20832592892580764L,10,28
new65719,20830387710477980L,-1,28
new86276,609544796130460L,71,28
new3772,2816281829205148L,40,28
new32280,1692580912063644L,-1,28
new70832,20839182730301084L,45,28
new102399,20839732528057500L,39,28
new3068,21956518212047260L,6,28
new333,20284102289806236L,-1,28
new45835,645852335483004L,68,28
new52870,609545903409532L,73,28
new103176,20834233862112380L,39,28
new90299,21957403738154108L,-1,28
new39319,11823762639458716L,44,28
new16093,11260710716068764L,7,28
new68238,1144104514900892L,-1,28
new94447,18015904007082908L,32,28
new95107,20834233862112348L,40,28
new15093,2836336843220380L,-1,28
new67726,1144104513852316L,-1,28
new82617,21958503249782108L,43,28
new692,18669020589101980L,63,28
new27616,1727490406236956L,39,28
new32849,11823660667261852L,3,28
new102568,18015869648393116L,24,28
new4603,19724552825508764L,38,28
new83813,20847909071541148L,8,28
new71343,19705011554767772L,33,28
new67627,21965290976054108L,5,28
new69876,21974359765979548L,4,28
new2422,20283827411899292L,-1,28
new10614,11827035145561180L,58,28
new72418,21957369386804380L,-1,28
new51544,645577457576060L,69,28
new9362,11827035144250460L,59,28
new106265,9653025829071004L,83,28
new38399,609288205371772L,29,28
new60856,20830842742133660L,10,28
new9750,11827035144512604L,59,28
new94360,18016161696732060L,37,28
new16068,19157927507153820L,16,28
new92113,19142061603574684L,36,28
new94351,18016127336993692L,38,28
new25179,11827035145561212L,57,28
new24187,11827035144250492L,58,28
new73650,20848528578613660L,31,28
new14013,3962228168779100L,60,28
new87297,645843754199196L,66,28
new98821,20267892790940572L,15,28
new25389,1727765284143900L,39,28
new61147,18668746784953244L,63,28
new102530,18015594770486172L,23,28
new24634,11827035144512636L,58,28
new65520,19724276873876380L,20,28
new102509,18015586180551580L,22,28
new96392,10151346726654876L,-1,28
new87299,1743949845500316L,33,28
new65358,21956518203658652L,5,28
new59619,609253845633436L,-1,28
new82291,21965012885883740L,2,28
new83064,618049938657692L,34,28
new46800,9661547522347932L,-1,28
new73047,20834242443396220L,-1,28
new44924,645843754199164L,67,28
new74099,21957403746542716L,-1,28
new90745,11823762647847324L,45,28
new94449,18015903998694300L,31,28
new70579,1144095933354908L,-1,28
new94440,18015869638955932L,30,28
new9549,2836328261936540L,-1,28
new13648,610369429850780L,61,28
new16211,9653025829070972L,84,28
new96411,10151346725606300L,-1,28
new73021,20834242443396188L,-1,28
new64099,21958503258170716L,43,28
new70570,1144095932306332L,-1,28
new27619,1727490406237084L,-1,28
new31511,1728040162050844L,38,28
new66967,18669022728164252L,61,28
new65799,18669029170385820L,60,28
new62971,19724552817120156L,37,28
new88993,20847917652824988L,8,28
new14137,21974359774368156L,4,28
new51706,609511543671196L,63,28
new57619,11827043727107164L,52,28
new1147,20283827403510684L,-1,28
new1866,3952332272095100L,-1,28
new68714,19704420459885468L,-1,28
new89344,21957369378415772L,-1,28
new39631,9661823473947548L,-1,28
new46017,11827043725534300L,-1,28
new52255,645568876292220L,68,28
new38679,9661847095514012L,75,28
new4231,1693955301598332L,43,28
new44992,11827043726058588L,51,28
new15733,19157927498765212L,16,28
new58173,11827043727107196L,52,28
new10922,3962236750062940L,48,28
new88610,645852335483036L,67,28
new9686,20848528587002268L,31,28
new23862,9652750951164028L,85,28
new78322,610644341311644L,78,28
new89267,645828713392284L,80,28
new46048,11827043725534332L,-1,28
new62803,19724285455160220L,21,28
new25393,1727765284144028L,-1,28
new61150,18668746776564636L,62,28
new45523,11827043726058620L,51,28
new64794,19724279012938652L,18,28
new3010,18034845041447836L,38,28
new87234,609784810989724L,67,28
new89189,1743949837111708L,33,28
new4608,1708164160696988L,-1,28
new6299,3951165734431388L,7,28
new20955,3950614913280668L,2,28
new89194,1743949836849564L,33,28
new95675,9661547547513756L,70,28
new75020,21965108406159484L,44,28
new90402,21957403738154364L,-1,28
new32914,11831982980655772L,38,28
new64216,18659958769887356L,100,28
new67427,19715482416621692L,54,28
new49985,1144104498123676L,18,28
new49966,1144095908189084L,19,28
new49018,10151346700440476L,31,28
new58999,610645415037276L,54,28
new87155,609819170728092L,66,28
new15188,2836336843220124L,-1,28
new82509,21958503249781852L,43,28
new54586,9653051572922492L,72,28
new150,2824783725914780L,37,28
new32110,18660225066510492L,95,28
new90779,11260710730748828L,-1,28
new17380,20284102274077596L,14,28
new27662,19715757302917276L,51,28
new14088,19142061618254748L,-1,28
new14667,3950889791187612L,3,28
new70452,21957369386804636L,-1,28
new89258,20284377142547356L,12,28
new77662,19158545955181468L,30,28
new78108,18034845038302108L,40,28
new95598,9661821351662492L,56,28
new33849,609288205371516L,29,28
new82095,18034845038039964L,39,28
new104852,10708556974975132L,47,28
new410,20267892805620636L,-1,28
new85701,18660233647794300L,99,28
new89815,19715757294528636L,53,28
new11011,18016161713509276L,30,28
new6317,3951165742819964L,6,28
new12048,18015586196280220L,23,28
new1655,19157927489328028L,15,28
new67744,2836053384029340L,-1,28
new45465,3962228168778844L,59,28
new69229,654639276790684L,93,28
new11424,18016127354819484L,25,28
new34317,9652776695015548L,72,28
new12019,18015586197328796L,22,28
new15231,20283827396170652L,14,28
new24362,1743949828198812L,31,28
new24570,3950634231687836L,6,28
new24281,1743949828723100L,32,28
new6302,3951165742819996L,6,28
new24283,1743949828460956L,32,28
new56036,609253845633180L,-1,28
new83169,20284102264640412L,13,28
new46466,11831985119193756L,36,28
new89238,21965108414548092L,45,28
new70571,21957403746542972L,-1,28
new12657,2825058603821692L,39,28
new102810,18659950188603516L,95,28
new101120,19715482425010300L,53,28
new104315,21965081571805308L,38,28
new11136,18015904015471516L,32,28
new17295,3950889791187580L,3,28
new13596,610369429851036L,60,28
new31513,3978740464108316L,35,28
new68700,2836328261936284L,-1,28
new13064,10708556974975100L,47,28
new14124,2824803044321948L,34,28
new66492,21958503258170460L,43,28
new27613,1727490406236828L,-1,28
new84293,18660227205572764L,95,28
new11564,18015869656781724L,25,28
new85682,18660233647794332L,98,28
new92175,11260710739137436L,-1,28
new88315,19715757294528668L,52,28
new16284,19142061626643356L,-1,28
new28955,1707923642528412L,-1,28
new10204,20284377150935964L,13,28
new89512,21957369378416028L,-1,28
new5521,19158545963570076L,30,28
new55083,9653027951356060L,-1,28
new78104,18034845046690716L,40,28
new265,18034845046428572L,40,28
new2531,20267892814009244L,-1,28
new54562,9653051572922524L,72,28
new4089,2824783725914748L,38,28
new7571,1693955301598588L,43,28
new64823,18652804931650876L,51,28
new99235,18660225066510460L,95,28
new58453,10708559113513116L,68,28
new97025,19715757302917244L,52,28
new12103,18016161721897884L,30,28
new6242,19158545964618652L,29,28
new11061,18015594777826204L,24,28
new6315,3951165734431356L,7,28
new23866,3950614913280636L,2,28
new11078,3962236750062684L,47,28
new73084,654647858074524L,81,28
new19427,610644307757980L,59,28
new71983,654624235983772L,59,28
new15381,2836061965313180L,-1,28
new19821,10708282097068156L,46,28
new12076,18016127363208092L,25,28
new32290,1727765317697692L,-1,28
new11496,18015594778874780L,24,28
new10845,20284377151984540L,13,28
new37453,10701137376470396L,60,28
new88580,600964290319260L,-1,28
new336,20284102256513948L,-1,28
new24402,609784810990492L,-1,28
new56309,609511543671644L,55,28
new338,20284102256251804L,-1,28
new27040,3943520624748188L,-1,28
new10019,9652750951164572L,67,28
new52816,9662098351853980L,-1,28
new23428,1762675885892412L,44,28
new51983,9662121973420444L,83,28
new27628,1762675885630268L,43,28
new9458,20848253709095836L,32,28
new10319,2835778506123164L,-1,28
new50023,610645415037532L,54,28
new56533,609545903410012L,54,28
new79523,610919185664156L,76,28
new15535,2836061965313884L,49,28
new43265,645568876292764L,58,28
new69844,21965083710344028L,32,28
new82530,22028870886663516L,64,28
new25385,1727765317698396L,-1,28
new27601,1727490439791388L,40,28
new30939,1728040162050460L,-1,28
new2424,20283827378607004L,-1,28
new2427,20283827378344860L,-1,28
new21699,2819835890820732L,56,28
new47770,609253845633884L,-1,28
new10693,2819835889510012L,54,28
new26215,2819854142842492L,44,28
new15992,3943554992875132L,37,28
new94837,11823487769940892L,54,28
new5873,2819835889772156L,55,28
new16072,19157927473599388L,15,28
new16069,19157927473861532L,16,28
new92349,12949318957306780L,0,28
new21668,2819835890820700L,55,28
new9385,2836328261936988L,51,28
new10325,2836053384030108L,-1,28
new10650,2819835889509980L,53,28
new68807,20847977757463452L,15,28
new15538,2835787087406940L,49,28
new13810,3962228168779612L,50,28
new41915,609288205372252L,-1,28
new25381,1727765317698332L,40,28
new27606,1727490439791452L,-1,28
new81852,18669297606070684L,55,28
new80890,18669304048292252L,54,28
new5838,2819835889772124L,54,28
new63744,19724827695026588L,23,28
new62409,21965565853960540L,4,28
new15996,3943520633136796L,-1,28
new26902,3978740464107580L,36,28
new23434,1762675894281020L,45,28
new64796,18652804931651196L,59,28
new11293,18017003527099292L,33,28
new42566,645577457576604L,61,28
new10326,2836053384030044L,52,28
new13655,610369463405212L,62,28
new43575,645553835485852L,64,28
new65915,20839734666594652L,34,28
new73448,20848253700707228L,33,28
new15540,2835787087407004L,-1,28
new63954,22028870895052124L,64,28
new61274,18687989303748188L,-1,28
new67086,21965081571806044L,31,28
new28974,1709023154156188L,-1,28
new1151,20283827370218396L,-1,28
new22263,2819844472366716L,-1,28
new1156,20283827369956252L,-1,28
new16619,2819854134453884L,43,28
new24405,609819170728828L,81,28
new15766,2819844470793852L,49,28
new27034,3943554984486524L,37,28
new34079,11823487761552284L,54,28
new7172,2819844471318140L,-1,28
new15746,19157927465210780L,15,28
new15736,19157927465472924L,16,28
new22248,2819844472366684L,-1,28
new37937,12949318948918172L,0,28
new10794,3962236750063452L,47,28
new10328,2835778506123100L,52,28
new37152,9645605677434492L,-1,28
new67895,20847979896525724L,15,28
new78324,610644307757212L,77,28
new14941,2836336843220828L,48,28
new15541,2836061965313948L,-1,28
new15738,2819844470793820L,48,28
new73327,20847986338747292L,14,28
new18464,18669295467008412L,57,28
new7140,2819844471318108L,-1,28
new5734,19724827703415196L,24,28
new37292,10701137376470652L,59,28
new82128,21965314606532764L,5,28
new7451,19158545925034908L,17,28
new77592,19705825459491740L,-1,28
new31338,609784810990236L,-1,28
new27038,3943520624748444L,-1,28
new26218,2819854142842684L,37,28
new56373,609545903409788L,72,28
new82092,18017003517662108L,49,28
new23307,1762675885892156L,44,28
new45178,10708282097068700L,68,28
new11836,20284377112400796L,11,28
new27369,1762675885630012L,43,28
new35197,12958364989171868L,0,28
new104302,12957814168021148L,0,28
new78950,654922735980956L,88,28
new10504,2835778506122908L,-1,28
new19429,610644341312348L,53,28
new50235,610645415037788L,53,28
new78192,654899113890204L,54,28
new79526,610919185664412L,75,28
new75035,21965108406159964L,48,28
new82606,22028870886663260L,64,28
new24152,1728040162050204L,-1,28
new75982,19706108918682524L,-1,28
new85113,20284377109255068L,13,28
new20997,12958364997560444L,0,28
new26138,21965012885883036L,5,28
new89266,20284377108992924L,12,28
new68739,20834233862113084L,31,28
new77668,19158545921627036L,31,28
new15988,3943554992875388L,36,28
new81623,19158545921889180L,32,28
new82091,18034845071594396L,39,28
new94906,11832257858562204L,29,28
new6427,3951234428742268L,40,28
new67257,21965314598144124L,6,28
new92457,12958089045928092L,0,28
new13601,610369463405404L,54,28
new66589,18659950188604060L,84,28
new67285,2825058603821212L,28,28
new6386,3951234428742236L,41,28
new63305,19715482425010844L,46,28
new81707,19705834040775580L,-1,28
new67258,21965314598144156L,6,28
new87438,20284102231348124L,14,28
new15994,3943520633137052L,-1,28
new20013,12958089045928060L,0,28
new83174,20284102231085980L,13,28
new16621,2819854134454076L,37,28
new31023,3978740464107836L,37,28
new41337,9652753073449628L,-1,28
new100929,9662096229568924L,51,28
new82094,18017003509273500L,50,28
new2599,19157927449744284L,13,28
new23314,1762675894280764L,45,28
new34155,9652776695016092L,54,28
new16338,20283827356586908L,12,28
new64805,18652804931651452L,59,28
new35966,10708284235606684L,57,28
new93017,12958364997560476L,0,28
new96459,21965012885883004L,5,28
new36909,9645605677434684L,41,28
new15624,2835787087406748L,-1,28
new89134,21965108414548572L,47,28
new66368,22028870895051868L,64,28
new78873,654914154697116L,91,28
new23586,11832257858562172L,30,28
new27620,1727490439791260L,-1,28
new61276,18687989303748444L,-1,28
new80364,19706100337398684L,-1,28
new56177,609511543671452L,63,28
new85111,20284377117643676L,12,28
new10209,20284377117381532L,12,28
new11704,12957814168021116L,0,28
new34670,12958364989171836L,0,28
new5525,19158545930015644L,31,28
new30701,609819170728572L,80,28
new34167,11832259997100188L,39,28
new67832,20834236001175356L,33,28
new73243,20834242443396924L,32,28
new261,18034845079983004L,40,28
new27029,3943554984486780L,36,28
new81621,19158545930277788L,32,28
new14219,20284102234493852L,12,28
new6422,3951234420353660L,41,28
new82169,21965314606532732L,5,28
new1856,18034845081031580L,40,28
new38052,12958091184466076L,0,28
new36910,9645605677434748L,-1,28
new3769,2825077922228380L,40,28
new31072,11831982980655228L,31,28
new32284,1727765284143260L,-1,28
new66790,18659952327666332L,86,28
new64152,18659958769887900L,87,28
new6385,3951234420353628L,42,28
new63307,19715482416622236L,46,28
new11200,3959969074442140L,5,28
new15330,2834069167599516L,6,28
new29708,3959410737344412L,4,28
new33200,600973148687772L,36,28
new89687,21965016098146140L,6,28
new4669,1708163892260764L,-1,28
new33083,11832534841451932L,43,28
new40345,11832259997099868L,-1,28
new59180,9653029025113436L,58,28
new1489,3943501819333532L,-1,28
new66046,21957350573001564L,36,28
new93553,18652802792589436L,54,28
new100224,18687988238444668L,55,28
new35662,12958091184465756L,0,28
new66643,21965290976053052L,5,28
new28075,2836336845056412L,-1,28
new64893,21957384932739932L,35,28
new65209,618623585250716L,65,28
new10449,2833579549978524L,33,28
new50257,645829787149404L,118,28
new15094,2836336843221404L,-1,28
new15523,2834137853521308L,-1,28
new2353,2825352766580124L,44,28
new6048,2825077922228060L,34,28
new13303,2836336844007836L,-1,28
new66805,18659952327664988L,-1,28
new24519,3950634231687004L,3,28
new29713,3959685615251356L,5,28
new66644,21965290976053084L,5,28
new1197,3952332867430012L,40,28
new46441,11831985119192924L,-1,28
new29967,3952332866119292L,40,28
new39694,600492112350588L,28,28
new18735,3952332866381436L,40,28
new85654,20839116191303484L,6,28
new89690,21965016098146108L,5,28
new14075,2824803044321116L,33,28
new77139,19706143546854556L,-1,28
new90188,18660227205571932L,-1,28
new71597,19705037559451036L,38,28
new86463,19715759441978716L,46,28
new25846,3959419318628252L,4,28
new9970,2834060586315676L,6,28
new14362,3959960493158300L,5,28
new65934,18687988230056060L,54,28
new65701,18652811373873276L,58,28
new35930,10708284202051484L,54,28
new71383,19705037593005948L,21,28
new26944,2836328263510428L,-1,28
new9550,2836328261937564L,-1,28
new10277,2834129272237468L,56,28
new15596,2833588131262364L,22,28
new12382,2836328262461852L,-1,28
new25847,3959694196535196L,5,28
new85655,20839116191303580L,-1,28
new1988,3952341448975996L,38,28
new1477,3943536179071868L,-1,28
new25950,3952341447403132L,-1,28
new57648,603222604269948L,-1,28
new65406,20839734666594108L,45,28
new1488,3943501819333468L,-1,28
new19341,3952341447927420L,38,28
new56408,10708559079958428L,53,28
new36792,600973148687740L,37,28
new61823,21965565853959996L,4,28
new1475,3943536179071836L,-1,28
new4676,1708163892260732L,-1,28
new7551,3951252673422684L,33,28
new38438,9680788975839356L,66,28
new4527,1707981893029788L,-1,28
new38726,9645629299001468L,87,28
new20900,19706134965570716L,-1,28
new40691,600964558752924L,37,28
new37442,600973148687516L,36,28
new89697,21965016098145884L,6,28
new39374,11832534841451676L,42,28
new55740,9653029025113180L,59,28
new1661,3943501819333276L,-1,28
new32465,2836336845056156L,-1,28
new68790,19704420728319612L,-1,28
new71582,21958484444367708L,34,28
new50261,645829787149660L,119,28
new15189,2836336843221148L,-1,28
new15642,2834137853521052L,-1,28
new4885,2825352766579868L,43,28
new88594,601040257576092L,-1,28
new17485,2836336844007580L,-1,28
new37039,638421480278140L,87,28
new55413,673606926133372L,-1,28
new70710,19704764325703292L,51,28
new68649,2836053385603228L,-1,28
new6255,9645603555149948L,54,28
new24873,9680789001005180L,-1,28
new67746,2836053384030364L,-1,28
new67762,2833854394330268L,54,28
new67981,2836053384554652L,-1,28
new69747,19705037559450780L,37,28
new89498,19715759441978460L,47,28
new24568,3950634231686812L,5,28
new46465,11831985119192732L,37,28
new35972,10708284202051228L,55,28
new67801,2836328263510172L,-1,28
new68033,2834129272237212L,55,28
new68697,2836328261937308L,-1,28
new14120,2824803044320924L,33,28
new68358,2836328262461596L,-1,28
new84292,18660227205571740L,94,28
new72706,19704762681543836L,36,28
new85660,20839116191303324L,-1,28
new1617,3943536179071612L,-1,28
new68791,19704420728319644L,-1,28
new37189,638430061561980L,86,28
new58532,603231194204284L,-1,28
new34177,11832259963544732L,41,28
new58835,673606917744764L,-1,28
new58454,10708559113512092L,68,28
new38067,12958091150910620L,0,28
new32264,2836061967149212L,-1,28
new3726,3951252673422428L,34,28
new15373,2833862975614108L,-1,28
new15380,2836061965314204L,-1,28
new3786,2825077888672924L,42,28
new17251,2836061966100636L,-1,28
new25759,3978661040541340L,5,28
new15500,2834069167599004L,-1,28
new29723,3959410703789980L,5,28
new4683,1708163892260252L,-1,28
new94095,21957384932739452L,31,28
new2523,3952306267411356L,5,28
new90974,18652802792589948L,61,28
new56400,10708559113512796L,46,28
new57272,10708833957864860L,67,28
new68929,19704487803637628L,19,28
new18585,2835778507697052L,-1,28
new10420,2835778506124188L,-1,28
new10459,2833579516424092L,32,28
new4564,1708256770936220L,78,28
new1062,2835778506648476L,-1,28
new10186,2855020261591676L,55,28
new42495,638421480278908L,-1,28
new35925,10708284235605852L,45,28
new70521,19704762681544572L,20,28
new78494,19705863837331068L,50,28
new18587,2836053385603996L,-1,28
new58174,3952332867429468L,-1,28
new30690,3962229244078940L,49,28
new10264,9645603555150716L,-1,28
new10424,2836053384031132L,-1,28
new10467,2833854394331036L,32,28
new14184,3962229242506076L,61,28
new57075,3952332866118748L,-1,28
new1063,2836053384555420L,-1,28
new57620,3952332866380892L,-1,28
new15466,3962229243030364L,49,28
new25848,3959419285073820L,5,28
new10260,2834060586315164L,-1,28
new24534,3950634198132636L,3,28
new29391,3978652459257500L,5,28
new61836,21965565853959516L,4,28
new104156,20834234912247164L,25,28
new46443,11831985085638556L,36,28
new65685,18652811373873788L,-1,28
new71401,19705037559451516L,20,28
new19254,2834687661502364L,37,28
new19259,2835787089243036L,-1,28
new18571,2834679071567772L,36,28
new65412,20839734666593628L,34,28
new15584,2835787087408028L,-1,28
new15600,2833588097707932L,21,28
new14081,2824803010766748L,31,28
new1902,2835787088194460L,-1,28
new88934,21958484468222812L,46,28
new70522,19704762681544604L,19,28
new87243,21958484468484956L,47,28
new22152,2819835295485820L,35,28
new70440,19704437908188572L,-1,28
new68793,19704420728319388L,-1,28
new46004,638430061562748L,-1,28
new9539,603222067407740L,38,28
new40369,11832259963545500L,35,28
new15435,2855028842875516L,50,28
new20975,21957350573001116L,-1,28
new35680,12958091150911388L,0,28
new37397,12958366062372188L,0,28
new9751,3952341448975452L,-1,28
new19260,2836061967149980L,-1,28
new9667,618348707344284L,77,28
new25783,3952341447402588L,-1,28
new15585,2836061965314972L,-1,28
new15601,2833862975614876L,22,28
new6058,2825077888673692L,32,28
new14193,3962229234117468L,62,28
new63,3962236213709660L,-1,28
new1903,2836061966101404L,-1,28
new24636,3952341447926876L,-1,28
new38742,9645629299001980L,-1,28
new1800,3962236213971804L,-1,28
new15468,3962229234641756L,48,28
new68936,19704487803637660L,18,28
new1398,3978661057318556L,-1,28
new18609,3952306249323420L,8,28
new45747,600964558753436L,-1,28
new15628,2834069167598748L,-1,28
new19651,3952306249585564L,8,28
new224,3978652467646108L,6,28
new29747,3959410703789724L,4,28
new102334,21956518514035868L,8,28
new94093,21957384932739196L,32,28
new90978,18652802792590204L,61,28
new103246,20834234902809980L,34,28
new55828,10708833957864604L,67,28
new80298,19706134965571452L,-1,28
new103253,20834234902547836L,35,28
new35391,12958366062371996L,0,28
new18567,2834679063179164L,36,28
new22566,2835778507696796L,-1,28
new21510,2834679062917020L,36,28
new71588,21958484477922140L,35,28
new99961,22028853188528476L,35,28
new10383,2834679061606300L,34,28
new10497,2833579516423836L,32,28
new10505,2835778506123932L,-1,28
new77147,21958486070176348L,51,28
new1038,2834679062130588L,35,28
new7521,2835778506648220L,-1,28
new75722,21958486070438492L,50,28
new99970,22028853187217756L,34,28
new5671,2834679061868444L,35,28
new99976,22028853187479900L,34,28
new66525,21965290976052316L,4,28
new103138,21956235046456476L,10,28
new103152,21956243636128924L,8,28
new21853,2855020278368892L,56,28
new21016,2855028868041340L,-1,28
new44683,638421480278652L,-1,28
new15059,9645603555150460L,-1,28
new69753,19705037593005212L,38,28
new831,3978661065707164L,-1,28
new25856,3959419285073564L,4,28
new24575,3950634198132380L,4,28
new67982,2834060586314908L,-1,28
new1813,3978652476034716L,6,28
new61632,21965565853959260L,3,28
new66553,21956518505647260L,7,28
new46468,11831985085638300L,37,28
new77360,19706143546855292L,-1,28
new73052,20834234894421372L,35,28
new65696,18652811373874044L,-1,28
new35964,10708284235605660L,56,28
new73057,20834234894159228L,36,28
new19249,2834687644725148L,-1,28
new23529,2835787089242780L,-1,28
new61148,21958486079875676L,49,28
new22188,2834687644463004L,-1,28
new65348,20839734666593372L,35,28
new15569,2834687642890140L,23,28
new15616,2833588097707676L,20,28
new15626,2835787087407772L,-1,28
new14127,2824803010766492L,32,28
new77150,21958486078564956L,51,28
new1896,2834687643676572L,-1,28
new8593,2835787088194204L,-1,28
new75725,21958486078827100L,50,28
new99962,22028853195606364L,34,28
new7001,2834687643414428L,-1,28
new99896,22028853195868508L,34,28
new64817,21956235038067868L,9,28
new72427,19704437908188316L,-1,28
new64871,21956243627740316L,7,28
new14244,603231194204796L,-1,28
new45996,638430061562492L,-1,28
new15243,603222604270204L,-1,28
new15475,603222067407484L,38,28
new21004,2855020269980284L,56,28
new34170,11832259997099164L,40,28
new21836,2855028859652732L,-1,28
new20971,21957350573000860L,-1,28
new58458,10708559079957660L,68,28
new45754,600964558753404L,-1,28
new38053,12958091184465052L,0,28
new19169,3962236231797596L,39,28
new3777,2825077922227356L,41,28
new38753,9645629299002236L,-1,28
new66804,18659952327665308L,87,28
new68927,19704487803637404L,18,28
new83201,21973817291230044L,1,28
new80154,21965314304545180L,4,28
new14800,3959961558494108L,6,28
new29661,3959410737343388L,4,28
new38138,11832558731956636L,40,28
new52280,9662106706905500L,81,28
new68577,21973885977151868L,33,28
new45043,10708281258202012L,46,28
new37413,9661846860630364L,83,28
new51029,9662121738537372L,83,28
new77066,19724836058204540L,30,28
new100179,18669295232125308L,56,28
new32888,10717653974944156L,62,28
new1875,3943467459596188L,2,28
new25834,3959694196534140L,5,28
new41716,12967168866028444L,0,28
new58140,12966609455205276L,0,28
new10394,2833579549977500L,32,28
